Time (s),C16 Equivalents (uM),C16 Equivalents (uM)_sigma
72.0,3.534898892830427,0.3510609388907908
144.0,7.601906476596266,0.7705732656636106
216.0,10.899105782701595,1.1616644293801992
288.0,11.660590930736221,1.5227153675981626
360.0,18.467660291978493,1.8532975129398324
432.0,23.4364631703256,2.15390031804666
504.0,26.687845303110652,2.4257025618747097
576.0,25.171735847411114,2.670357645868735
648.0,35.24048558581725,2.8898057242503103
720.0,36.759686087203214,3.086121625709875
