Time (s),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C16_FA (uM),C18_FA (uM),C20_FA (uM),C12_FA_unsat (uM),C14_FA_unsat (uM),C16_FA_unsat (uM),C18_FA_unsat (uM),C20_FA_unsat (uM)
5.717536834333797,0.0005138818288342722,0.00018686906674006024,0.00021461671655771574,3.4524291985288726e-06,2.9709012650391156e-06,3.605918932950547e-08,2.8647622943731926e-10,1.0198626454878656e-13,2.1592258888569485e-17,3.774412808619444e-07,2.535394623085055e-09,1.307671007332695e-11,2.289515620947564e-14,2.8987184067294634e-17
11.606559222264115,0.0027152428660938734,0.0024076371734024957,0.00927090889881942,0.0005984746508655676,0.0022649440646610934,0.0001720466772436764,8.539130031360756e-06,1.9231852571164893e-08,2.3643653106007148e-11,0.0004684341836959603,1.9299279926783795e-05,5.587564300143176e-07,6.092639433738293e-09,4.471602394813517e-11
18.800625007177096,0.0061065797408865405,0.00790410819833972,0.05281932091208134,0.007025658478290566,0.04915566251969741,0.009355818394492586,0.001033792571651623,5.2961574689523485e-06,1.4238340948023876e-08,0.014482696643072872,0.0015283048033557548,9.873455056394734e-05,2.601473846705976e-06,4.357399028428901e-08
25.643924874414978,0.008668312468508195,0.01298942451746621,0.10900211573956357,0.02182228669212707,0.1953762969696849,0.0626942819735206,0.01092391533122808,8.946592479734973e-05,3.7526953610175143e-07,0.07143065885755319,0.01304265881690897,0.0013240670941503194,5.79345045725764e-05,1.5872791368088107e-06
31.920009114344715,0.01023498838372098,0.01628895001853849,0.15032747633240523,0.039068132564916744,0.3910302763745804,0.18025903024089948,0.044656753263816476,0.0005262310889039753,3.106367702723398e-06,0.16530076621866385,0.04443658546750234,0.006291650395452009,0.0004006049974484837,1.6014127124519512e-05
39.71887698121847,0.011502520160997143,0.01885806375878056,0.1823215637204364,0.05923520782090263,0.632916531067489,0.4165237899953881,0.14912294478897142,0.0026033701426737238,2.227338976325369e-05,0.30801231278345453,0.12195581931804461,0.02432430454731143,0.0022808932174081544,0.0001349869164104488
49.303158735698645,0.012664248110759647,0.020877425934302626,0.20410457589966485,0.07826126135268582,0.8588996756598202,0.7835265033349709,0.3902801160809625,0.009830001945831864,0.00012006666549834988,0.4751945925639264,0.27292709152311784,0.07479633114581401,0.010031951973962103,0.000848645060592234
62.713342179392086,0.014361514186027255,0.023380679168204833,0.2262389058512229,0.09626946594789537,1.0578512290307074,1.2959967511404944,0.8582294032857313,0.030001723625396343,0.0005105275364809885,0.6496091219021853,0.5442254983909031,0.200766160067266,0.03761188680030418,0.00441071680511519
82.16280597242186,0.01752609328682699,0.027925603172909933,0.2651668633775434,0.11678587369125722,1.2717530299166628,1.9012965072156283,1.5346761251371588,0.06884043985256395,0.001535137409089294,0.8133273881398594,0.9489783926539143,0.44691309966627046,0.11115956566330833,0.01718181166703432
110.24571164735293,0.023099991951581758,0.03614437110528857,0.3378491253418432,0.15135525188869928,1.6320940865064617,2.6152534652846837,2.2676451085531135,0.11599043672334923,0.00307395289653065,1.0144669458615192,1.4554091037673589,0.7944886054463587,0.24038261323046733,0.045460032852698604
150.0,0.031901914598820025,0.049238413731295574,0.45409545314044325,0.2124984780716745,2.2428132679157677,3.5894129446038017,3.002957949444938,0.1553101973361385,0.004363133791223432,1.3048093646468997,2.0482907140621087,1.1666498173314723,0.38483289059319686,0.08085280812526928
