Time (s),C4_FA (uM)
1e-06,1.7619275165784252e-81
4.282181643840838,3.6602121000113613e-09
10.67751688703534,9.492563762816413e-08
15.94444134894825,3.0189440029433e-07
23.328472012868453,7.651067074295492e-07
33.506372471538924,1.5958493705249112e-06
42.8885269384201,2.4466725174165297e-06
57.91475795029354,3.861231896500825e-06
77.77642466208458,5.753044628858747e-06
108.52543619469908,8.687798772176308e-06
150.0,1.2646977920171347e-05
