Time (s),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C16_FA (uM)
6.0335135456872395,0.0005936947198436472,0.00023455572267211945,0.0003007535532251156,1.3067331529134935e-05,1.2750500395576984e-05,1.7974725879968244e-07,2.2650278939845322e-09
12.487190664181773,0.0031409999505020484,0.0029917691228802407,0.012741543551011774,0.0022351954288815836,0.009497870403362179,0.000836144398501741,5.763659790915666e-05
18.291778006021346,0.005957589718963828,0.007630257784188565,0.050084450665171976,0.014946381704295702,0.10317234298688474,0.018695924447969588,0.002228519874758229
24.42683094376944,0.008452794511237031,0.012524542656930277,0.1028340622759244,0.042741748367531314,0.37736499823099817,0.11267272305270312,0.020123592775809225
32.25361228051347,0.01056287748379569,0.016909768950638462,0.1566142595538341,0.08460744814821056,0.8625495731708684,0.4169667307536707,0.11962857040905028
41.43787692980619,0.012126677072356342,0.019913883215531947,0.19219591996921948,0.12385009091469645,1.341187436045274,0.9932516142553542,0.4415749832123715
54.44026836748399,0.014048858931429771,0.02292365499586567,0.22100633036910175,0.15890129271958015,1.7383852103994337,1.9115987892122484,1.2354044659581278
70.41380131727358,0.01694410120943221,0.027093897769248188,0.2567430945699968,0.19024722475069952,2.0617012682877074,2.879354459554264,2.3251593903049175
100.502121476601,0.023733655267624807,0.037111961130670244,0.3453817411135724,0.2566061233770898,2.7558380524442603,4.344213757848017,3.917387471891707
150.0,0.03631076369016834,0.05587448441002917,0.5122544837763368,0.3850924565123844,4.026010047446732,6.454420067095069,5.5601234184716315
