Time (s),C16 Equivalents (uM),C16 Equivalents (uM)_sigma
72.0,7.240619270989797,0.7204417325074081
144.0,11.109078933389831,1.1827351911234025
216.0,14.18639919660672,1.4901944183388591
288.0,12.912979986712019,1.7216278139521832
360.0,22.40570729750211,1.907310627927835
432.0,22.8810581921215,2.06216045740895
504.0,21.13266130093475,2.194686232060669
576.0,24.78997689721966,2.310230529651592
648.0,24.702221364478,2.412383342881753
720.0,23.550223709851483,2.5036819975223126
