Time (s),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C12_FA_unsat (uM),C14_FA_unsat (uM)
4.770354813177528,0.0003094324704816468,8.340457582382961e-05,6.451472905645393e-05,6.666308597775516e-07,3.4925288194205364e-07,4.585880259049204e-09,4.026753902512826e-08,3.0014444689980744e-10
9.81765134718367,0.0019198198143898179,0.0014307700623380727,0.004325122092984538,0.00020971357779731384,0.0005967087276571064,6.43925740035928e-05,0.00010909909746902033,6.29461717242233e-06
17.00966201053653,0.0052923023246522,0.006428410708908106,0.039025372973977804,0.0045116484713926455,0.028461697690624507,0.008925482621945284,0.0078010273490009665,0.0013300815080260562
28.71351096831394,0.00949381920758245,0.014716549392251832,0.1301789982827489,0.02986049125870835,0.2845131738770266,0.2181355851067337,0.11198637835672681,0.049117474915809034
41.76909479537937,0.011725007282464442,0.01920874909836297,0.1853047969991458,0.062333672985772755,0.6701200013633979,1.0315198703170751,0.33588255361754027,0.313342310989068
70.13191456093367,0.01584656004311937,0.025321513789306107,0.24006073625571628,0.10168689009856109,1.1115001027254874,3.362189140895412,0.7005777765045765,1.516413163730215
125.47343169272793,0.02763925426322583,0.04282804993608828,0.39598698772147245,0.17862613822084203,1.9159765175687968,6.3152084080031,1.153248234082384,3.4981863830271585
253.1579894787075,0.05996120982537506,0.09088566812735728,0.8171516162175901,0.4206363219529478,4.112972841723058,10.989478387616147,1.9973129925511133,5.807999526241902
434.15536339287536,0.11099674721307094,0.16639962857493892,1.4556566003565024,0.8201677185782751,7.020721914195683,14.612772822139462,2.709282238448797,6.902481497507237
720.0,0.19416312484909554,0.2885253589261809,2.433349129273547,1.453304657435208,10.491766161935946,17.16104015159615,3.247568733756656,7.367520657268701
