FabD (uM),FabH (uM),FabG (uM),FabZ (uM),FabI (uM),TesA (uM),FabF (uM),FabA (uM),FabB (uM),C3_MalCoA (uM),ACP (uM),C2_AcCoA (uM),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C16_FA (uM),C18_FA (uM),C20_FA (uM),C12_FA_unsat (uM),C14_FA_unsat (uM),C16_FA_unsat (uM),C18_FA_unsat (uM),C20_FA_unsat (uM)
3.0,3.0,3.0,3.0,3.0,30.0,3.0,3.0,3.0,2000.0,30.0,2000.0,0.1345547230742071,0.20009700528758387,1.792854707152946,1.14487264003789,12.008059615083916,20.109281102965756,18.80308052653503,1.2745307537012598,0.05284746911776318,2.4708240964802934,4.574325899270701,3.0991440592267505,1.3384009065765756,0.41528352385251993
2.0,2.0,2.0,2.0,2.0,20.0,2.0,2.0,2.0,1000.0,20.0,1000.0,0.0899983853785957,0.13483964918406005,1.213789355333378,0.7048502122928891,7.2008682268346265,11.373362717137674,9.036210063466555,0.4778038415877493,0.0146543259068808,2.310554136112386,3.9949027272037108,2.350879508298907,0.842338142026151,0.20089209585927478
0.9,1.0,0.9,0.9,1.0,9.0,1.0,0.9,0.9,500.0,9.0,500.0,0.024407909994516152,0.03819189456418171,0.35618116791074106,0.16580013463258347,1.7866888434903985,2.9858285208181616,2.9015538182760348,0.17563350734486394,0.0057541478085694495,1.0119343508754441,1.6215307025719743,1.0089305687032293,0.3684183351687531,0.08833697717075845
0.02,0.01,0.02,0.02,0.02,0.2,0.01,0.02,0.02,8.0,0.2,7.0,3.159464241637883e-05,5.02361076442501e-06,1.2422040422076563e-06,5.028680316001401e-09,8.656683848438452e-09,1.1830913476158346e-09,8.297051301749719e-10,1.3490955726027602e-10,3.134450565621135e-10,5.319502466031865e-09,6.494513603576832e-10,3.792082648952551e-11,1.884660002261446e-10,9.707143673887065e-12
0.6,0.7,0.7,0.7,0.7,6.0,0.7,0.7,0.7,400.0,6.0,300.0,0.01333816301778849,0.02200459218774221,0.20912772751955216,0.0794468878255392,0.8221788198092758,1.3152471388500566,1.4317961430315136,0.09780343697826151,0.0035013692178732635,0.6906846266181823,0.9928835456598846,0.6275919156199887,0.2294552312992738,0.05653189120976479
0.4,0.5,0.4,0.4,0.5,4.0,0.5,0.4,0.4,200.0,4.0,200.0,0.00925142572315875,0.01655851111138738,0.15832982966555365,0.05833215663390969,0.52721298647532,0.5798995791356075,0.3617879415739191,0.011953771996061818,0.00018864892948830325,0.39350614195147066,0.3082959368065501,0.10734717310063688,0.019311409771973376,0.0021524034226087477
2.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,700.0,20.0,700.0,0.1206569725572964,0.1811592759949753,1.5911300103788137,0.8218087738410106,6.790867394963405,6.906681505318826,2.5475010436059167,0.05440969762355231,0.000606834589108951,3.1037089626375796,3.0836803692859647,0.897623748087533,0.13742590285589235,0.011685306755432922
0.6,0.6,0.6,0.6,0.5,6.0,0.6,0.6,0.6,300.0,6.0,300.0,0.015304686250012856,0.0252461990977029,0.23763031209808017,0.0882200801892612,0.8726918268027963,1.2345129349126753,0.9387257460341506,0.04069347443292823,0.0008814119877955629,0.761398295536379,0.9000263052338311,0.4203182695133001,0.10483485717493221,0.015904167976096076
0.8,0.7,0.8,0.9,0.8,8.0,0.7,0.8,0.9,400.0,8.0,400.0,0.025568569443328883,0.03980863826653662,0.36717170846736363,0.155420684317189,1.594789160423082,2.4012681013913864,1.821865026987603,0.08418834815620897,0.002066330801853144,1.1700349227936317,1.6788293748699945,0.8758591030998188,0.2563222062972091,0.046361739656909574
0.2,0.2,0.2,0.2,0.2,2.0,0.2,0.2,0.2,100.0,2.0,100.0,0.006006759679261504,0.01146641674773968,0.101076990087585,0.02531568898659136,0.14242191505135574,0.03530375606446483,0.0032561562321548197,1.4780250904355473e-05,3.2626532569603956e-08,0.10583844531256897,0.0162688404264262,0.0010497700496537095,2.9719789219347818e-05,4.777223224348325e-07
