Time (s),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C16_FA (uM),C18_FA (uM),C20_FA (uM),C12_FA_unsat (uM),C14_FA_unsat (uM),C16_FA_unsat (uM),C18_FA_unsat (uM),C20_FA_unsat (uM)
5.923233850245474,0.0005651727688488774,0.00021708444119838385,0.0002681174386871154,4.680538761620534e-06,4.413027772412364e-06,5.965719866387755e-08,5.302523224053516e-10,2.1098132570680204e-13,4.9456079614305865e-17,5.725773597158013e-07,4.272039959663307e-09,2.443738343325581e-11,4.76077202809651e-14,6.66749318978186e-17
10.722861725214413,0.002313359462233949,0.0018945377770619094,0.006526809921277913,0.00036898899192060023,0.001226094692062129,7.836884259355781e-05,3.312292140736226e-06,6.336573989304435e-09,6.667884396838726e-12,0.00023916701917933673,8.281025010182408e-06,2.049968298178094e-07,1.8871592467896245e-09,1.1813146891905575e-11
18.46523994838019,0.005957917069465626,0.007628739890829848,0.05014721207239507,0.0065063120557171126,0.04472315738325042,0.00825053710497608,0.0008879884970876304,4.4271767011734484e-06,1.1598232522431112e-08,0.013007944682525542,0.001328872050579834,8.35928614213058e-05,2.1380129031381096e-06,3.4817971216072085e-08
24.373034880234535,0.008264463353465567,0.012152488402055265,0.09898216356981253,0.018582937562255073,0.16097074498083977,0.04747630748607265,0.007660062740362758,5.7970067240857605e-05,2.2568584918723e-07,0.05685807142703005,0.009495191067654424,0.0008946413480130599,3.599169514830338e-05,9.07381775500326e-07
30.148259097295945,0.009856779847319166,0.015491541759471704,0.14017524944174248,0.03413140532284713,0.3333782985266587,0.13984367670739808,0.0315066058610327,0.00033631385217219715,1.809509666278088e-06,0.13574982649288117,0.03297740699207952,0.004273203255306079,0.0002461867095923694,8.892174743032234e-06
38.96827074378889,0.011400398514328365,0.01866204321973312,0.179988320388112,0.05746115450550051,0.6114907211337338,0.3903584280848015,0.13541635913867897,0.002284297595338591,1.8913901302493143e-05,0.2940185111306232,0.11257123666303455,0.02179827131447048,0.0019768895799992955,0.00011311927079868884
47.31333180914636,0.012432448021869933,0.02050478999246378,0.200432626910165,0.07484035431229792,0.8191346739733915,0.7045162494682119,0.33108039558242286,0.0078101890887368065,8.942901971778319e-05,0.44299737311003945,0.23740515400296475,0.061429108727640465,0.007723961578172063,0.0006129789904210648
61.10979206248892,0.014139102171921875,0.023062803111530222,0.22354247427160173,0.09444212062936132,1.0384569947805606,1.2383955002412286,0.7991273205154467,0.02709495702983501,0.0004466983259546674,0.6323877821941439,0.510168084342192,0.18289564115278212,0.03317441529979876,0.0037702263763371305
82.07703897550255,0.017510494468096098,0.027902923335700654,0.2649693309834919,0.11669335286845867,1.2707872041124066,1.898936479067529,1.531988661840696,0.0686703012445006,0.0015300612858467318,0.8127056386165655,0.94728101627503,0.4457811412840389,0.11077754283918433,0.017107414269788502
107.08893992313564,0.022438772282340893,0.03516226223718928,0.3291069640698147,0.14703763259479738,1.5874852641617179,2.537699387872989,2.197500168103341,0.11162908620486442,0.002924374442410398,0.9914371045895392,1.402841670301939,0.7587223201825164,0.2263410085787475,0.042148554113115154
150.0,0.03190191451218146,0.0492384135139271,0.45409544840114385,0.2124984707780704,2.242813199379759,3.5894125579191285,3.0029579453149933,0.1553102324705574,0.004363135089551961,1.3048093292957506,2.048290685960831,1.1666499448562548,0.3848329607198651,0.08085280657275383
