Time (s),C16 Equivalents (uM),C16 Equivalents (uM)_sigma
72.0,0.3991916299772058,0.06042214068562853
144.0,1.3008939734176699,0.1617033604842054
216.0,2.1347236209610494,0.2586817021083771
288.0,3.225656909631988,0.344685420850493
360.0,3.1283034996707917,0.41994637512438454
432.0,4.6685045508977945,0.48603145295703054
504.0,4.8244990726638814,0.5445785585945128
576.0,6.403321740046084,0.5969855355112692
648.0,6.9602683353739065,0.6443704272118498
720.0,7.733405992241399,0.6876078328531156
