Time (s),C16 Equivalents (uM),C16 Equivalents (uM)_sigma
72.0,2.2879025286153047,0.2694595353304846
144.0,4.780644113699198,0.45311899698797853
216.0,6.317657690682412,0.5755701381362476
288.0,7.0932968477204925,0.6700480391733721
360.0,8.46233412430165,0.7479350529183596
432.0,8.049245666441827,0.814655031943478
504.0,7.38995864163198,0.873263922331107
576.0,9.103599085628058,0.925671891091529
648.0,10.101275256089629,0.9731611107783981
720.0,10.488479567175125,1.0166383102992589
