Time (s),C16 Equivalents (uM),C16 Equivalents (uM)_sigma
72.0,4.440871973993653,0.44844884021641673
144.0,9.098845691813068,0.9321993762979142
216.0,14.092785663191881,1.333855442537389
288.0,16.753757903945704,1.6678797126689553
360.0,18.338406812031465,1.9481997765107604
432.0,22.551971132163132,2.1861471146211486
504.0,26.921382475379215,2.390426607174357
576.0,28.007948771630932,2.5676204338216775
648.0,25.211113770063246,2.722718684557653
720.0,24.876919979760096,2.8595449565156446
