Time (s),C4_FA (uM)
4.68671442229862,0.0022788639268895633
8.465421348038765,0.019198262320958424
13.90752230843353,0.08617278406147752
18.0405951696827,0.16870761213925567
23.825043586270247,0.31626062359585705
29.55029827967085,0.48415691602476507
38.966633435690305,0.7813401999617261
48.00553806524086,1.0753698460810555
65.71152084780282,1.6563920867901025
89.57973152252052,2.4406622863937497
150.0,4.423759378479362
