Time (s),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C16_FA (uM),C18_FA (uM),C12_FA_unsat (uM),C14_FA_unsat (uM),C16_FA_unsat (uM),C18_FA_unsat (uM)
6.951185663562787,0.0008559856107858185,0.0004152729749866199,0.0007005957827360588,1.7395557866321702e-05,2.4234210354785998e-05,5.222177124367573e-07,7.51940971437524e-09,6.050768081052371e-12,3.4792379447218403e-06,4.095993366142562e-08,3.6619192742969607e-10,1.6911581660679545e-12
13.877664590371111,0.0037953654423627725,0.0039550920863199454,0.019169236462223325,0.001642542840371558,0.00808253056398414,0.000883564193058448,6.082086837783785e-05,2.189452597653884e-07,0.0019083055845905163,0.00011376754187723701,4.554629403292406e-06,9.798796895267542e-08
21.720054670654847,0.007314749348607168,0.01023017251304411,0.07702783179298657,0.01245029727358463,0.09902595226019953,0.02409648467666852,0.0032817611683067607,2.294935454902815e-05,0.032307586850317385,0.004406301087004389,0.00035126533243956,1.5534554150798732e-05
31.45346179657111,0.010139585630111926,0.016088283989060013,0.1477703203457632,0.03777220801375335,0.3758004293645545,0.16907755056228074,0.040867478947641256,0.0005062028885767228,0.15733954390603797,0.04120542766007558,0.005701806937625381,0.00047221762248522584
38.068270883505434,0.011273803839755106,0.01841544262148257,0.17701321786056903,0.05527954865003732,0.5851306224132161,0.35977847781917677,0.12004495752334608,0.002070736515797356,0.27719381579067254,0.1018444398930354,0.019016311772059473,0.002231917135600541
45.50869308584457,0.01222123079474027,0.0201530383417914,0.19681836851336795,0.07150844434677463,0.7799234118802867,0.6334511879923218,0.281158681893749,0.0065744667076699775,0.4124502529240077,0.20687135611943275,0.05062881480531153,0.008091231981288124
54.735847442906866,0.013312758036026523,0.02186478808791134,0.2131959721535179,0.08644038848980766,0.9515047927258068,0.998004555214362,0.5694746677246812,0.017559595818106497,0.5545880287861961,0.37779215703987457,0.11881747876146588,0.02503595022101659
67.74231498780289,0.015100873436354944,0.024433796020365866,0.2351461912273894,0.10170644701616284,1.1148431074319094,1.4682586541878966,1.0430714475034772,0.04136021890357291,0.6985592883458772,0.6513218400117999,0.26032144862860035,0.07087242934362921
86.14416064135412,0.01827029286057568,0.029008417397788745,0.27460886698819853,0.12115918796708999,1.3174260232021773,2.008660671997093,1.6563454064849552,0.0795077284137391,0.8418033926232422,1.0265621788616006,0.49932966645845506,0.16792975753880757
112.51610732698533,0.02360069708205881,0.036886043946745786,0.34442971429920455,0.1545896956119931,1.665388991447076,2.6714365041882524,2.317346133198767,0.12303222125018949,1.0313272086675063,1.492705252880467,0.8197522698449028,0.31809668003833536
150.0,0.0319375944303042,0.04929085299434989,0.4545569714128255,0.21270584072438764,2.2449390045004463,3.5918602113100575,3.0047380083001998,0.1601637234623089,1.3056907539483433,2.049114573323043,1.1670949617300157,0.47932747856479246
