C3_MalCoA (uM),C2_AcCoA (uM),ACP (uM),NADPH (uM),NADH (uM),FabD (uM),FabH (uM),FabG (uM),FabZ (uM),FabI (uM),FabF (uM),FabA (uM),FabB (uM),TesA (uM),Initial Rate (uM C16 Equivalents/min)
500.0,500.0,10.0,1000.0,1000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,2.1122461016425023
500.0,500.0,10.0,1000.0,1000.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,10.0,0.977510811805825
500.0,500.0,10.0,1000.0,1000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,1.4072779845279941
500.0,500.0,10.0,1000.0,1000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.18271154817931137
500.0,500.0,10.0,1000.0,1000.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,1.1992208364586192
