FabD (uM),FabH (uM),FabG (uM),FabZ (uM),FabI (uM),TesA (uM),FabF (uM),FabA (uM),FabB (uM),C3_MalCoA (uM),ACP (uM),C2_AcCoA (uM),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C16_FA (uM),C18_FA (uM),C20_FA (uM)
0.4,0.5,0.4,0.4,0.5,4.0,0.5,0.4,0.4,200.0,4.0,200.0,0.010129239591776192,0.01781934760373688,0.16651213075713495,0.11641397656522944,1.0369198316367876,1.1683416058788945,0.7490243922767661,0.025347327103744436,0.0004079433746210126
2.0,2.0,2.0,2.0,2.0,20.0,2.0,2.0,2.0,1000.0,20.0,1000.0,0.09845388137891163,0.1475828728263821,1.3260887532731065,1.0016140668600404,10.182337352058,16.25435767814748,12.96627511088574,0.6842808823070105,0.0206934717710721
1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,500.0,10.0,500.0,0.0363106350897142,0.05587359481262814,0.5122914553040226,0.38525655488596044,4.026897375183873,6.447076266851586,5.239708112946931,0.26115534673532426,0.007032810790426757
0.4,0.3,0.4,0.4,0.4,4.0,0.3,0.4,0.4,200.0,4.0,200.0,0.011924435171046258,0.019958823645278956,0.1832714180183923,0.13119403223499362,1.1653996290030615,1.1731477050418115,0.5268779232354875,0.012501345504688049,0.00013990930435143608
2.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,700.0,20.0,700.0,0.13235717492808455,0.19849902158717103,1.7351996893185777,1.2737170750399234,10.50688512778287,10.911963175042413,4.019663989210219,0.08486787621110764,0.0009270584739748412
0.8,0.7,0.8,0.9,0.8,8.0,0.7,0.8,0.9,400.0,8.0,400.0,0.028694996163847138,0.04450895316533642,0.4079100573744193,0.30480003345396356,3.100753043381192,4.663494964849124,3.443564067746674,0.1537933567122312,0.0036366390161372973
