Time (s),C16 Equivalents (uM),C16 Equivalents (uM)_sigma
72.0,8.943603235459399,0.8741510452735937
144.0,16.72679071347436,1.55492371753845
216.0,20.890339902050822,2.0318927212134734
288.0,20.69703434406245,2.3913315323624054
360.0,29.073801456891474,2.675181059065382
432.0,30.26212757256682,2.9064750993028845
504.0,29.227495732652333,3.099159970575176
576.0,34.41898869707571,3.2623195731447194
648.0,35.16242829263847,3.4022077269308504
720.0,36.1695152891066,3.5233192598686918
