Time (s),C4_FA (uM)
4.5020240214102945,0.0019470250400329858
9.615566273328612,0.028979642250956426
14.746923050488851,0.10096406725947635
20.453450722367702,0.2265897685263847
25.59700339590664,0.366524379565752
32.49438297467552,0.5752258555822873
41.46513390610667,0.8621716768320746
53.63502832335069,1.2598099925234805
72.66545232509269,1.8848994814432
104.69874393718925,2.9372493953238203
150.0,4.4237593783796
