Time (s),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C16_FA (uM),C18_FA (uM),C20_FA (uM),C12_FA_unsat (uM),C14_FA_unsat (uM),C16_FA_unsat (uM),C18_FA_unsat (uM),C20_FA_unsat (uM)
4.741011532506455,0.0003039534274459424,8.104949058878127e-05,6.181250811285169e-05,6.287633302957745e-07,3.2332494449038395e-07,2.1601481094226688e-09,9.337501672328402e-12,1.9624342356035384e-15,3.1316769935778444e-19,3.710478774719689e-08,1.3973559697190144e-10,4.124102880650933e-13,4.3538188865789037e-16,4.095296874781594e-19
11.149184087576382,0.002505363247626897,0.0021349698011608443,0.007774922944981865,0.0004694932976991544,0.0016650341678460805,0.00011597124082007108,5.311983775781058e-06,1.1027875335348953e-08,1.25522324077727e-11,0.0003342688133166268,1.261858503811742e-05,3.3777885757133535e-07,3.384142042270529e-09,2.2957522777151855e-11
17.085877767975244,0.0053288009856501525,0.006493048803127255,0.03960472283409843,0.0046083242916376685,0.029216873624720138,0.004701597662679265,0.00045098001140752507,1.996193084525569e-06,4.669766907338965e-09,0.008034943352146124,0.0007125099932951363,3.9878852584386595e-05,8.956513895431202e-07,1.2906168958687701e-08
22.125900394003818,0.0074694529316638066,0.01053828349515406,0.08043748051868209,0.013322679369007197,0.10753479492021736,0.026992308174645083,0.0037763846593684256,2.4680974115978924e-05,8.363020136517633e-08,0.035538412112680405,0.005007520546276432,0.0004100212847807021,1.40870595515506e-05,3.0431755724900534e-07
28.212090917615868,0.009389312839902334,0.014503422355423675,0.12769275370322716,0.028744692958606242,0.27179708996585733,0.10215302025527814,0.02066429484410752,0.0001973241896357792,9.563237778209336e-07,0.10592446677017749,0.02288154215746741,0.0026789939404606384,0.0001376569594074134,4.429710602656895e-06
38.0541026602758,0.011271806899052281,0.01841153824814072,0.17696636042222805,0.055245617281694075,0.5847235403899416,0.35931282870476244,0.11980981298141503,0.001936161236198286,1.5390325781336204e-05,0.2769370289702114,0.10168284594969257,0.01897469486836429,0.0016503841993605521,9.053152957281438e-05
47.63496334846908,0.012469911416734354,0.02056590804579918,0.2010455679862171,0.07541059222144626,0.8257996194576306,0.7172552312313389,0.3403682675117247,0.008117626848554499,9.395451023687813e-05,0.44830858688631525,0.24302031942347718,0.06348637138260665,0.008068940819824668,0.000647216430120449
60.20617925288682,0.014016463859712084,0.022887066446549864,0.22204729127440648,0.0933857141762442,1.027176403632726,1.2053944017138194,0.7659259050907682,0.025503402987312372,0.00041268652295883433,0.6222994662774389,0.4910601074640224,0.1731058493037346,0.030808016603728432,0.0034373032997334703
78.37778748104645,0.016849538765017758,0.026944576923348867,0.2566512077984035,0.11275907707957257,1.2297726500580033,1.7951094471729505,1.413163016269216,0.061243077822566556,0.0013129442695985793,0.7854783295872391,0.8731470480116593,0.3969580757363542,0.094634942554914,0.014029078670588556
114.4097393035509,0.023981920389597868,0.03745541377174303,0.34952222976071656,0.15719796185294715,1.6921657212678063,2.71741175567771,2.3566784088265673,0.12140046164281938,0.0032596644961478266,1.0450182718570842,1.523353353944157,0.8401911445520729,0.2584158741232989,0.049772107752986725
150.0,0.03190191563407567,0.04923841475938005,0.4540954585363142,0.21249849037715082,2.2428135326877676,3.589412971420717,3.0029572554259314,0.1553101335955743,0.004363133074084023,1.3048095772089265,2.048290639913779,1.166649745807538,0.38483293462800466,0.08085284453953631
