Time (s),C16 Equivalents (uM),C16 Equivalents (uM)_sigma
72.0,4.8827555050599525,0.5168655748143122
144.0,12.536299163742825,1.127870903902317
216.0,19.319225230516462,1.7039089183710934
288.0,23.033004959403343,2.2421707831216753
360.0,28.434243992040663,2.7399535540709916
432.0,30.28213503559712,3.1946053454751198
504.0,32.64234016934972,3.6036512378893875
576.0,35.980776418480474,3.9650776198439903
648.0,38.40638358859812,4.277741439851628
720.0,49.53843074665835,4.54181539696539
