Time (s),C4_FA (uM),C6_FA (uM)
3.33234862959231,0.00010228064049457803,5.5382972194141224e-05
7.906838892186467,0.0011227332173812201,0.006140072401595545
12.100777950083568,0.00263774304545177,0.03673369772020065
17.25081495787605,0.0044538676708603155,0.12495527456852668
21.634670648638505,0.005666558400098289,0.24107564976374649
28.594602406362654,0.006942324150050623,0.47813710851168956
35.40729605466494,0.007662398671033386,0.7442031980523522
49.09650966561572,0.008422323851772483,1.3130825793657441
64.31037713250527,0.008971242955509672,1.9556982541574215
101.16585288364529,0.010223317529957697,3.5104668546086115
150.0,0.011988980552852992,5.5598796838403555
