Time (s),C16 Equivalents (uM),C16 Equivalents (uM)_sigma
72.0,3.8178356396897764,0.3907869963669254
144.0,8.811124922797887,0.8656049639736018
216.0,13.380455885562489,1.3238211425381474
288.0,16.002359979885057,1.763620158674609
360.0,19.178725625585045,2.183181684582224
432.0,26.594896186202423,2.5806022458098
504.0,30.71048241749452,2.953887770193621
576.0,39.19487790319321,3.3009950131441492
648.0,33.887172161710595,3.6199275344622164
720.0,40.59268578974562,3.908891598785443
