Time (s),C4_FA (uM)
4.282181643840838,3.6602121000113605e-09
11.83463369610739,1.299112795073523e-07
19.317982826726567,4.926409623475687e-07
28.0617732532118,1.1328412445903454e-06
39.60163450961958,2.1436838715918164e-06
57.91475795029354,3.861231896500825e-06
84.08326303803142,6.3548164205798326e-06
119.27478433747372,9.713924113940486e-06
191.10669566008943,1.6571070256901152e-05
720.0,6.705984265568149e-05
