Time (s),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C16_FA (uM),C18_FA (uM),C20_FA (uM),C12_FA_unsat (uM),C14_FA_unsat (uM),C16_FA_unsat (uM),C18_FA_unsat (uM),C20_FA_unsat (uM)
4.746577747670294,0.00030498877748997693,8.149261833590742e-05,6.231813638864488e-05,6.358126786720457e-07,3.2807913296971284e-07,2.2029116060437967e-09,9.647805976008887e-12,2.127110598319223e-15,3.8096967721761675e-19,3.767596489303869e-08,1.4266015299009889e-10,4.267227531088017e-13,4.708690651437981e-16,4.939059211792146e-19
9.722631928718833,0.0018797954467504852,0.0013859382445870704,0.004127825042560315,0.00019670803547979722,0.0005498626077560038,2.809260760978983e-05,9.591516766342383e-07,1.4789780110254964e-09,1.268968471834628e-12,9.982862894678581e-05,2.7617052364540996e-06,5.5660450355671684e-08,4.109699969853909e-10,2.092015297199873e-12
15.895845315716977,0.004767532539609296,0.0055235453085989315,0.031255233453794995,0.0032785323897529485,0.019153393056142297,0.0027052868520497588,0.0002323313557312576,9.174915570735403e-07,1.925459188262286e-09,0.004997450242581263,0.0003873883671490107,1.9382385788078012e-05,3.8447743715744064e-07,4.9324992809546985e-09
20.665384115842393,0.0068971301029309715,0.009409420632516525,0.06816714986186123,0.010311423580596637,0.07868140981396743,0.01760473174350213,0.0022309830990117643,1.316704427796703e-05,4.04984101155254e-08,0.02479075214902449,0.003096615869486025,0.00022970054327817673,7.063777188148854e-06,1.37109535467593e-07
26.77005681607211,0.008999585557547245,0.013682544195055846,0.1174785652808218,0.024809005031175124,0.22791423890026324,0.07853291427292881,0.014622761339231533,0.00012821402776479543,5.734957713104043e-07,0.08576903178649478,0.016890571463179783,0.0018276089343001744,8.592291336557765e-05,2.5289893801228594e-06
34.85254919150447,0.010775090167652785,0.017412409343419102,0.16458227062769962,0.04704816196106786,0.4859563357701745,0.2588680863589364,0.07440608591714153,0.0010254699506697742,7.012676326838262e-06,0.21751609574938288,0.06835128790221759,0.011109705819881804,0.0008267033802340304,3.871542091998945e-05
45.49153728491355,0.012219261958935934,0.02014978558707885,0.19678581673025883,0.07147808255479315,0.7795735688266661,0.6328127039441936,0.28068911402746066,0.006206969683763426,6.671231297005201e-05,0.4121800662074556,0.2066011935274985,0.050532414216152274,0.005963949126474355,0.00044444835265667823
59.87659195291786,0.013972208577886029,0.022823545212926163,0.2215057873602526,0.09299510469305962,1.02299149469934,1.1932622133863677,0.753845653497322,0.024931896537989995,0.0004006410172948481,0.6185477856745376,0.48410990757196154,0.16958823236180287,0.029969282922007706,0.00332082584116704
80.63755411114708,0.017250500476179192,0.02752532846967234,0.26168521595641026,0.11515005440749995,1.2546853848512987,1.859021173614009,1.4864242110188124,0.06579962991944766,0.001445099543807269,0.8022134280071122,0.918645508323599,0.4267753242463287,0.10441492477252508,0.015878629573033414
110.26732781990243,0.023104544199367593,0.03615113633789585,0.3379093872044418,0.1513851870822988,1.6324026692805578,2.6157841967213917,2.2681175470332193,0.11601956660556069,0.0030749543400903374,1.0146247895554743,1.4557655542100605,0.7947301211911716,0.24047771848391478,0.0454826203370011
150.0,0.03190191678778232,0.049238418667534395,0.4540955343981212,0.21249854023123815,2.242813888024932,3.589413224706386,3.0029575913385615,0.1553101777335316,0.004363135439232703,1.3048094135538668,2.04829018440094,1.1666495068947973,0.38483288171718877,0.08085284688173071
