Time (s),C16 Equivalents (uM),C16 Equivalents (uM)_sigma
72.0,4.3342546374150475,0.4615106752784123
144.0,9.710437155440944,0.9761706325508708
216.0,13.884285042896416,1.4219171777071342
288.0,17.645672519388533,1.8048837746305693
360.0,21.367285637056874,2.133370278501102
432.0,23.511665395782853,2.415691370722108
504.0,27.282345550855965,2.659274635305856
576.0,28.463753575910417,2.870409611156104
648.0,32.17797332961041,3.0542922493879407
720.0,29.939269541455076,3.215174238822332
