Time (s),C16 Equivalents (uM),C16 Equivalents (uM)_sigma
72.0,4.896475094205954,0.4500817015300847
144.0,10.554835791440485,1.0306046929488273
216.0,15.05629187043213,1.602140193855693
288.0,18.81404285220246,2.1641380164543875
360.0,21.91388738199884,2.7159603659337286
432.0,32.527552765888494,3.256685371629106
504.0,34.68080582368485,3.784869665007982
576.0,39.13254328044657,4.298117179504866
648.0,46.75811495943366,4.792183353629442
720.0,52.216705354532124,5.258936029988741
