Time (s),C16 Equivalents (uM),C16 Equivalents (uM)_sigma
72.0,7.264110569355909,0.6487775967155541
144.0,14.265922943886599,1.3889391015424313
216.0,18.165677378607672,2.066952250801282
288.0,26.203237556134642,2.6804715790987688
360.0,31.07929399352169,3.2274913023502383
432.0,36.120220603627764,3.706408199573269
504.0,43.52164992458032,4.116470891336421
576.0,38.78211936220582,4.45845918239315
648.0,51.83076004147813,4.735332558680457
720.0,43.8389342828294,4.952517988131933
