FabD (uM),FabH (uM),FabG (uM),FabZ (uM),FabI (uM),TesA (uM),FabF (uM),FabA (uM),FabB (uM),C3_MalCoA (uM),ACP (uM),C2_AcCoA (uM),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C16_FA (uM),C18_FA (uM),C20_FA (uM)
0.3,0.3,0.3,0.3,0.3,3.0,0.3,0.3,0.3,200.0,3.0,200.0,0.008147517706799527,0.014937768286277995,0.13605892891893007,0.09007445054058216,0.7026352980548476,0.4900364480582754,0.18914771633475969,0.003838697696770109,3.640206882198723e-05
2.0,2.0,2.0,2.0,2.0,20.0,2.0,2.0,2.0,1000.0,20.0,1000.0,0.09845389630116702,0.14758290150652004,1.3260890067886089,1.001614282522964,10.182339536625333,16.254360068079553,12.966272749406057,0.6842803080121508,0.02069344489481759
0.06,0.06,0.05,0.06,0.05,0.6,0.06,0.05,0.06,30.0,0.6,30.0,0.0008061407468603111,0.0007819909583152727,0.001773209226195602,0.00017123727755600644,0.00013611279688976005,2.003258393928443e-06,1.0627482718607653e-08,9.187612209785452e-09,5.995040949649518e-10
1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,500.0,10.0,500.0,0.03631063124073121,0.055873591699132606,0.512291539939506,0.38525643553052763,4.026894264275671,6.447075798458754,5.239712479769674,0.2611551016948584,0.007032782621441585
0.6,0.6,0.6,0.6,0.5,6.0,0.6,0.6,0.6,300.0,6.0,300.0,0.017398014986695458,0.02834921694350909,0.2628167152702631,0.19139831137760502,1.8738944938053903,2.628079589621688,1.9465789956546202,0.08194655627553374,0.0017226565120239765
0.04,0.04,0.04,0.04,0.04,0.4,0.04,0.04,0.04,20.0,0.4,20.0,0.00027706664299030235,0.0001782191119203489,0.00024074555871624726,1.3605547353841951e-05,6.483365540354535e-06,5.100080707518953e-08,4.27427732804158e-10,8.129895132872367e-10,3.7088918714297183e-09
2.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,700.0,20.0,700.0,0.1323571420919202,0.1984989580528401,1.7351989680494502,1.273716675464133,10.50688074462658,10.91197571945709,4.0196643724806975,0.08486758531412349,0.0009270521980325293
