Time (s),C16 Equivalents (uM),C16 Equivalents (uM)_sigma
72.0,2.261575346383667,0.24682893703908496
144.0,4.83019455209415,0.5558340858184212
216.0,9.105342339015143,0.8624205706983437
288.0,10.27117807465994,1.1663249928018669
360.0,17.528152569146314,1.4673111732162383
432.0,19.18242755138869,1.7651253929478723
504.0,19.754896977634637,2.0594791508283095
576.0,24.741064330831527,2.350033334450637
648.0,30.51256407611609,2.6363802438344117
720.0,37.34979378571629,2.9180211203018254
