C3_MalCoA (uM),C2_AcCoA (uM),ACP (uM),NADPH (uM),NADH (uM),FabD (uM),FabH (uM),FabG (uM),FabZ (uM),FabI (uM),FabF (uM),FabA (uM),FabB (uM),TesA (uM),Initial Rate (uM C16 Equivalents/min)
500.0,500.0,10.0,1000.0,1000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.2417618354155247
500.0,500.0,10.0,1000.0,1000.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.7985517230220789
500.0,500.0,10.0,1000.0,1000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,2.1343301607151473
500.0,500.0,10.0,1000.0,1000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2746911086422275
500.0,500.0,10.0,1000.0,1000.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,1.6316583061641656
