Time (s),C16 Equivalents (uM),C16 Equivalents (uM)_sigma
72.0,4.30635901899021,0.44240217750445454
144.0,7.653984802430708,0.8869539334267688
216.0,15.373186370939546,1.2305676661460143
288.0,15.664003807399492,1.5039408165665302
360.0,18.291680183285404,1.727965388988743
432.0,18.663251149122384,1.9161673463611726
504.0,20.79548172561021,2.0774393840436614
576.0,22.825067157781124,2.217823154184854
648.0,23.77255204797597,2.3415695232548734
720.0,22.92377812638667,2.451767561856241
