Time (s),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C16_FA (uM),C18_FA (uM),C20_FA (uM),C12_FA_unsat (uM),C14_FA_unsat (uM),C16_FA_unsat (uM),C18_FA_unsat (uM),C20_FA_unsat (uM)
4.498231924273729,0.0002606274974101456,6.329896157754176e-05,4.2711048601912396e-05,3.790596520239242e-07,1.6714080684098297e-07,9.364154813128058e-10,3.376493143903346e-12,6.018158709453653e-16,8.475760665066649e-20,1.8701061266286124e-08,5.939366653262883e-11,1.483143731521993e-13,1.3365036968202446e-16,1.106057544284367e-19
9.85667809996056,0.0019363426279118332,0.0014494136235382532,0.004408001426379779,0.00021524236419067145,0.0006168920880791001,3.254357567144294e-05,1.1459308149259318e-06,1.8227017212008215e-09,1.6100476001946964e-12,0.00011312192577686853,3.2313055934462747e-06,6.707870337886977e-08,5.111579648092061e-10,2.6796591307435437e-12
17.500139022095706,0.005520501563269567,0.006833860039771942,0.0426852857751952,0.005137934323688706,0.03342343865919454,0.005612189746147354,0.000557989644788594,2.56310806687723e-06,6.211236461439328e-09,0.009352670190650452,0.000866651658284101,5.030481500860232e-05,1.1764480501640621e-06,1.76086676518112e-08
22.589191095547754,0.0076419103516231135,0.010884196374248803,0.08431729431717526,0.014349843170435738,0.11769450128577595,0.030584835507823694,0.004410313995015089,2.973516480288331e-05,1.0377325846273734e-07,0.03945864926362249,0.0057662423115326196,0.0004865111809816935,1.728736060849923e-05,3.858829625436922e-07
28.81316335682706,0.009540978663417512,0.014823864656535037,0.13172240055773926,0.03040935476403467,0.29065703220714745,0.11312039667964378,0.023671369375317747,0.00023408059098997954,1.1723089676995876e-06,0.11486877362362594,0.025755263388818363,0.0031135545061527522,0.00016586739706796487,5.535244365227778e-06
36.642475296034384,0.011062634536605402,0.01799624811645738,0.17187323472910204,0.0517109607213292,0.5420512808033268,0.3133324024910082,0.09803956582563648,0.0014794076350727197,1.1020254536983828e-05,0.250588994915205,0.08605792331132484,0.015135074203156513,0.0012311736529485957,6.311016293542894e-05
45.87752563567658,0.012264641692140237,0.020226416749565594,0.19758562087160386,0.07220961721855133,0.7882169802079674,0.6479254063271314,0.2910402784791417,0.006527124958132005,7.112471108038097e-05,0.4188100006150724,0.21298039993727422,0.052733806869759495,0.006310032628041376,0.000476724546372047
58.000442582977946,0.01372499876038057,0.022467306313405034,0.218453753029352,0.09071102511698753,0.998362437415262,1.123272622510462,0.6855168811587234,0.02177717890315165,0.0003358070468767625,0.5964286621661412,0.44479910464134775,0.1501361938904533,0.02544535624913298,0.0027071965454453875
80.93879140338822,0.01730462194053144,0.027603863601809976,0.262367541948616,0.11547157804167966,1.2580387720602488,1.8674230051564955,1.496030641643654,0.06640262907471321,0.0014628387249389968,0.804418724838972,0.9246608198638262,0.43075316414489107,0.10573846710684322,0.01613262022738304
109.79326610010563,0.023004820063771688,0.03600295949341513,0.3365901538817884,0.15073032828447971,1.6256486706191244,2.604146211868475,2.2577383037535874,0.11537942295586782,0.003052977635584896,1.011158306870105,1.4479324539998437,0.7894216090751877,0.2383886269425104,0.044987175802024715
150.0,0.03190191540418491,0.049238414265453466,0.4540954516205044,0.21249848375461902,2.242813435168072,3.589413004080051,3.002957409335169,0.155310138138242,0.004363132664260159,1.3048095338712025,2.0482907073908527,1.1666497553984039,0.38483290764415123,0.0808528341710756
