Time (s),C4_FA (uM)
8.891313087279203,5.283182750017778e-08
12.917224820806313,1.6812692251818915e-07
18.43808764680323,4.390953906803371e-07
23.978054774984805,8.130141513333043e-07
33.783767346182564,1.6202380551339204e-06
42.856746757386325,2.4437252582777264e-06
57.86455631264604,3.856465504854162e-06
73.43048364923011,5.338515392576281e-06
107.8423438483484,8.622592072381966e-06
150.0,1.2646977916527952e-05
