Time (s),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C16_FA (uM),C12_FA_unsat (uM),C14_FA_unsat (uM),C16_FA_unsat (uM)
4.804119337520669,0.0003158019275236625,8.617242999713236e-05,6.773956022452008e-05,7.127246016727587e-07,3.8069638793911563e-07,2.654926723524281e-09,1.6273727065733386e-11,4.397542761668749e-08,1.725580394918119e-10,8.741281827357594e-13
11.730096595145985,0.0027725385005969894,0.002483789351518482,0.009703300943816348,0.0006373702892459776,0.0024528751756630056,0.0001905658297301707,1.207926885393408e-05,0.0005112948302568552,2.1549743528210514e-05,1.0641605813198163e-06
17.633404188222396,0.0055816667367878025,0.00694358278296686,0.04369238732762164,0.00531558270563866,0.03485664776373601,0.005931788530248702,0.0007045552685158359,0.009807278557425142,0.0009214732978325177,8.545001183819422e-05
22.563876980040902,0.007632391022243268,0.010864992589791733,0.08409911719804261,0.01429142188257869,0.11711219406139865,0.03037710015222912,0.005042211638724084,0.03923160788466708,0.00572201883119623,0.0007477883045726451
28.542192632070243,0.009472436320804115,0.014678852914903891,0.1298879882777827,0.029646582647360066,0.2819852646068027,0.10805047343166821,0.025228364048906105,0.11073114600465218,0.024420404987863627,0.004547124350685567
38.05717788651375,0.011268868079453771,0.018404853841657024,0.1768448692964585,0.055187207054370815,0.5839081373170253,0.358939559383432,0.13291617633204775,0.27644338666043494,0.1015681564473775,0.030527552049885522
47.19351918086921,0.01241293925481977,0.020468567975751684,0.19996978346968558,0.07447065363253995,0.8144740213730336,0.6982195202535018,0.3589418711221303,0.4395401418939807,0.23475396017693556,0.09889050554608698
59.25791331630043,0.013889224064855304,0.022693180015594963,0.22021424287648755,0.09198960765050498,1.0115348492055583,1.167092692406591,0.7940085250175939,0.6087861911355416,0.4697147100861542,0.26441766748754314
76.47656903628744,0.016555125082138303,0.026500641501231856,0.2525725272047074,0.11049645392125951,1.2056083988116206,1.7358789774386845,1.454901399923606,0.7679965339526768,0.8323123148476327,0.5897114569543426
109.73522035139825,0.023140242182041172,0.03618892265955229,0.3380485617477844,0.15099578069392425,1.6284588354856955,2.606060189588311,2.4148471388142942,1.010805410003299,1.4474013760472404,1.2012054784083255
150.0,0.03213072811587023,0.04957718239345029,0.45705591818090757,0.21380100888117184,2.256518441750523,3.60986252460615,3.2025249643628118,1.3097912442773154,2.0561868850819014,1.7215712284306424
