Time (s),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C16_FA (uM),C18_FA (uM),C20_FA (uM),C12_FA_unsat (uM),C14_FA_unsat (uM),C16_FA_unsat (uM),C18_FA_unsat (uM),C20_FA_unsat (uM)
4.684394331740724,0.00029352906876077225,7.663581519170139e-05,5.685016365965794e-05,5.60704442601095e-07,2.784800418818134e-07,1.7888345523220667e-09,7.457689563072953e-12,1.5463774808730645e-15,2.5511509695112345e-19,3.1771367427362236e-08,1.1521867519783415e-10,3.2913269295503664e-13,3.4261060972066036e-16,3.316004244131094e-19
9.512718499093046,0.0017923188144294234,0.001289531942302273,0.00371356812509874,0.00017016657167028852,0.0004568512842277139,2.2167306467977775e-05,7.20016210823791e-07,1.055649233131082e-09,8.631591607602514e-13,8.163618843336248e-05,2.145073322603822e-06,4.12179246391792e-08,2.8915517155368197e-10,1.4020142849464004e-12
15.57628847309115,0.004614713298034873,0.0052672859549046415,0.029155532071973276,0.0029689992996094674,0.01693071131022671,0.0023036539337807473,0.00019163140267265433,7.32304836102542e-07,1.489509530182886e-09,0.004352293091756811,0.00032466177776250345,1.572817672836547e-05,3.010682205121688e-07,3.736098137639442e-09
20.28499594823075,0.006741112677768633,0.009107138284957503,0.06498849423052232,0.009588008259689218,0.07198474765636058,0.015606732050027966,0.0019253964336579676,1.1052997311014304e-05,3.311275115473082e-08,0.02238574516237762,0.0027056213218699388,0.0001953573915407784,5.828877807124277e-06,1.0990958843424155e-07
26.298197064903373,0.00886374388821681,0.013397703975677158,0.11397713313703865,0.023546291041149987,0.21407046223505674,0.07162162074446568,0.0129725023900741,0.00011055944463516721,4.814809027036615e-07,0.07960419323246441,0.015193459309862663,0.0016010268267537917,7.305857184979196e-05,2.0872120635072892e-06
34.30267305887945,0.010680912231870858,0.017218586947486843,0.1621378691285424,0.0455798722873954,0.46836835071709854,0.2430785635383078,0.06800693155662414,0.0009108122107192735,6.062984105787638e-06,0.20749489868006152,0.06338693516389661,0.010047976503225437,0.0007268357744362878,3.3074386531948405e-05
44.73751826703468,0.012130105726759415,0.01999747867223866,0.1951754373054152,0.07001850143466906,0.7622745481384013,0.6034501994987812,0.26099562058893316,0.00561147029708929,5.8681749201526714e-05,0.3990823671671375,0.19437964859095766,0.04639790501431415,0.005327704368648743,0.0003863235340704081
58.96260302234926,0.013850788125444498,0.022648902282712224,0.22001311626897546,0.0918957682912307,1.011172001208801,1.159359825532307,0.7204538501236657,0.0233734814809546,0.00036825649296732816,0.6079370066928032,0.4649009591043932,0.1599878400452314,0.027711969701423932,0.0030114781286318063
79.4761702853934,0.01704330104647652,0.027224977915870925,0.2590790794235628,0.11391678459252727,1.2418301806472907,1.8263744895930885,1.4490348531314408,0.06346454648493216,0.0013769519187317879,0.7936580263029177,0.8953440817569553,0.41144325272719334,0.09935448914389806,0.014915531660917438
108.65044725879429,0.02276502172878352,0.035646732277221066,0.3334190263588167,0.14916093808290273,1.6094450532371563,2.5760799651768727,2.2324996230097724,0.11381528987240058,0.0029993076194177247,1.0028124435352628,1.4289616802187706,0.7765344253440783,0.23332389169472786,0.043789940543643165
150.0,0.031901917051614034,0.04923841884036933,0.4540955369590179,0.21249854433006693,2.2428139386685966,3.5894132237480365,3.0029575579833985,0.15531017777256612,0.0043631355882827174,1.3048094193547697,2.0482901380570473,1.1666494839574055,0.3848328823845673,0.08085284869211727
