Time (s),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C16_FA (uM),C18_FA (uM)
4.521704367799861,0.0002646617345689648,6.488476267394048e-05,4.43222459470223e-05,9.322880122263306e-07,4.1073180712101847e-07,2.2988493995221874e-09,8.745034155874494e-11,2.2430851358115546e-12
8.851936708187122,0.0015274812845988608,0.0010117516435982521,0.0026010941971188906,0.0002530727977462825,0.0005885577639792793,2.3754549031246478e-05,6.420831261056059e-07,9.674842100310916e-10
13.09843749033973,0.00343669258703112,0.003418262106564996,0.015484483672344795,0.0029222907189453574,0.013332128474210949,0.001293738554411844,7.896668595163035e-05,2.5087365705121516e-07
18.484523208801555,0.0060468140144064545,0.007795016880622879,0.05167102073831329,0.015621906177789451,0.10899801257643743,0.020118800414922804,0.0020993155978191267,1.110417292673407e-05
25.852420461228323,0.008921588728300237,0.013494285929616366,0.11441405371512613,0.050410911573367884,0.46166018985230145,0.1519707560095553,0.026364824795811162,0.0002292293033924415
35.86410521583511,0.011251679507616236,0.018291982511592295,0.17359705992469918,0.10188756198177458,1.0739773788664881,0.6238379701784392,0.19585307849268202,0.0031188521036205888
49.251050581760076,0.01326922701906705,0.021771415007748252,0.21087113410848635,0.14727092413457685,1.6138608464381672,1.5554049628593654,0.815020623296541,0.022543376149403896
64.84870647851092,0.01587099211807119,0.025555372115952397,0.24370888456775291,0.18002436129731078,1.957967971300121,2.5732369642817323,1.8126548629064891,0.07023503031479018
97.83484539696352,0.02309658821022315,0.036166951949570904,0.3370542333286508,0.2505374220199143,2.692978833267713,4.2254317473747856,3.5558154591816047,0.17794793939816433
150.0,0.036310760852562435,0.055873880205144145,0.5122952462769657,0.38525798158188035,4.026946496391849,6.447268157107206,5.240343842005963,0.2687848270786517
