Time (s),C16 Equivalents (uM),C16 Equivalents (uM)_sigma
72.0,8.393773347269168,0.7941431113112567
144.0,15.495034746479325,1.7288387658928566
216.0,21.910586414130137,2.6120644589291424
288.0,24.246674372146707,3.441211746094675
360.0,40.508588443831414,4.209553824912297
432.0,55.03972503398441,4.902351950033948
504.0,54.978296817079446,5.4896738899547755
576.0,62.140306002049364,5.92096932166726
648.0,67.77587130586619,6.157525582794088
720.0,56.846652824351,6.2456200631629795
