Time (s),C16 Equivalents (uM),C16 Equivalents (uM)_sigma
72.0,6.615104788538459,0.6363061664191846
144.0,11.147709823920733,1.1008171344818254
216.0,13.978427555326343,1.4160544535908417
288.0,12.60662000341014,1.6542786468262736
360.0,19.151730853726267,1.8455391475289176
432.0,15.686949744491429,2.0050178711348123
504.0,23.263164956681237,2.1414604644649438
576.0,23.873525446212152,2.2603812242449615
648.0,25.518410723517817,2.365491848731979
720.0,26.52982518076364,2.4594169818390004
