C2_AcCoA,C3_MalCoA,ACP,NADPH,NADH,FabD,FabH,FabG,FabZ,FabI,TesA,FabF,FabA,FabB,total_production,mean_chain_length
499.88864667199795,490.1247531125302,10.681954692250898,920.8063385918739,1036.9858466680482,1.047607686735043,1.0140439829805667,1.0640982156390781,0.9842599813328008,0.9019971442362962,9.256527803060754,1.1244240235879874,1.0316365894236805,0.9282929968603827,41.38681463618469,13.366956274770725
516.4118733769084,478.0135071323921,10.27315288273215,987.7224446135174,970.6684773616679,0.9570976470466608,0.9947946267218919,0.9821845325782902,0.9441528452096081,1.126277742289711,10.705342217518885,0.9853134697972512,1.0039625798821918,0.9554616555494607,41.18283573159267,13.04517570142426
467.79096340626114,536.8705663021727,10.488263548676322,961.169568997216,953.1072005840995,0.9386527793928112,0.9373659284568336,0.9881360159162148,1.020213055489257,1.0177081218848243,10.228895258202424,0.9435531822755082,0.9096124120017173,0.9085101054689334,42.67431232767239,13.185278936491864
509.8780515045502,498.7561059925758,9.822354383006504,1037.8741529229062,1040.0956330627882,0.9423159269657613,1.070476187877641,1.0461574976925632,0.9577935470459263,0.9693226261434305,10.819771796534656,1.0041861460149701,0.9412972174984602,0.9745306682109367,41.71927063445815,13.118122468545904
510.74659237055573,490.8149350155475,10.374041606435464,954.0762591288618,961.5556625316761,1.0929337064568097,0.9478204066459998,0.9625764009149202,1.0827877225118927,1.0566640117403212,10.26608827271788,0.9375697296113091,0.9506909463054188,0.9555075114059841,41.52960812694793,13.078744243456743
517.4010680990717,505.46964972338077,9.656915705421598,985.882743511938,960.9340942250925,0.947278371337603,0.9564686830924273,0.9999314401244661,1.001033059584121,0.9607777432689287,9.949243705709598,0.9207454135613109,0.9777026196510308,1.0781767925455465,40.64413621283819,13.197676268306974
470.39705083107026,521.122219509393,9.661999137189051,988.3526037440798,1044.8917149579602,0.9882706438727497,1.032813529621179,1.089610689867602,0.9894925227723269,1.0059587575015443,10.070583335735714,1.0482679622687903,0.9551214953698726,1.0322467187853135,41.43811258788601,13.336253594370595
483.45743569902413,524.8334051112413,10.298122139102533,1028.378571066226,941.8965485152697,0.9907260850457591,1.0089937399920947,1.0205571606305577,1.0020435898843298,0.9857546707514834,9.423241810997864,0.9721523586602948,1.038881917360225,0.9875702589452929,42.68169767208751,13.287447621301034
489.08911882141945,465.6199399986815,9.700813414363639,872.7047699816961,929.0373999126127,1.051553008260452,0.9601981479027946,1.0146911471586904,1.0051393690754769,1.0000588820328404,9.886935194948768,1.0245540978820773,0.9524369770852565,0.9389874232681105,39.15353624554535,13.226109598617109
470.7549523056784,549.9620367567933,10.383559271621976,982.9687532102,1027.2527198174998,0.9130839450549513,0.9671226311759646,0.9761802324089011,0.9900387887502198,0.9720227659126514,10.093165866903307,0.9446326794190174,0.9747429018404368,1.0902824595000127,43.14057492901608,13.238649160084671
543.4841969282534,523.6715396998907,11.19584226771465,1037.9807574636839,902.0059187653594,0.9980365894523296,0.9920651254581462,0.9502879975107961,1.002861425968752,1.0219069900161994,10.067346980340082,0.9879875896790865,0.9476729451295723,0.9561549775114593,43.81953225115196,13.153839879407537
487.6022317889462,490.5199734496712,9.156923731526357,981.9155881386716,962.4137171666019,1.0607194173424346,0.9781958910015507,1.0874404522485663,0.9712594220316202,0.9630075087709644,9.181814523288235,0.9385285822149958,1.0345424030711816,0.8992252306350135,39.37516626217469,13.316595534009954
508.22424073650507,479.5335037119646,9.623897811939377,923.653151680603,981.7176943999735,1.05574498810953,1.0323263162024974,0.9919946030619508,0.9750280249593379,1.0056260279423719,10.245404869456342,0.9528269181063274,0.9784473712272097,0.9623925460766343,40.64063584347331,13.111641393367606
493.5356863631519,475.7746892310448,10.560073090921337,1016.3299086291979,932.7346505031478,1.0204655997218248,0.9417890440871658,1.0948995676597473,1.0263521754567688,1.0314246737773192,9.498339700764447,1.0875718309427385,1.0002659324895604,0.9279618786398539,40.29397330679216,13.294860182938915
539.586821970053,503.08446093940455,9.927460915253388,1016.8343453121754,944.1304739297299,0.9869530456310032,1.0181660339575211,0.9658052625247961,0.8931824841464091,0.9702247868988307,9.892659513594209,1.037525018064247,1.0276326534026938,1.0408364340287346,40.89887021939251,13.295515956894361
533.009024677046,483.79959264525934,10.580544924896286,986.4755304021336,1033.2936464217476,1.087884172331751,1.0765267408940655,1.062747639187929,0.9600258400644033,1.0417812333740417,10.42563834732163,1.0341225390387019,0.9994864486116053,0.9486678586557499,42.48333381864737,13.093919888579409
515.8338155706228,480.878150867837,9.494967863433546,942.0102146354135,1014.6226533061031,0.9164026411740495,1.0100681096281974,0.9897341615919943,1.0004277602305598,1.024286168048818,9.646847350965166,0.9989712033644952,0.9929065215189536,1.0256150110750462,39.96164523190936,13.259030722925427
444.91225298383375,520.2813601235409,10.165672088903985,962.9662427236459,952.7144265849826,1.0490492637605926,0.9555853295925255,1.0208390883908796,1.0171190227591789,0.9852238357082352,9.937440413227922,0.9826463250541703,1.037604093789308,1.0752731793520192,41.75536720330166,13.26648692755357
501.30072435649714,509.11418359565806,9.924721841088578,984.3121745531787,1026.4742783017546,1.0254088944322932,0.963848075911246,1.0608354320905335,0.9804729256055763,0.9743002267897095,9.779926230731903,0.998706048274284,1.0187327147221534,0.9540022710760505,40.8808225174049,13.290680602678956
