C4_sat_frac,C6_sat_frac,C8_sat_frac,C10_sat_frac,C12_sat_frac,C14_sat_frac,C16_sat_frac,C18_sat_frac,C20_sat_frac,C4_unsat_frac,C6_unsat_frac,C8_unsat_frac,C10_unsat_frac,C12_unsat_frac,C14_unsat_frac,C16_unsat_frac,C18_unsat_frac,C20_unsat_frac
0.0037058370499408588,0.005517497333792829,0.047244610143389515,0.02862621479518609,0.22342764506640722,0.26492612644463315,0.16314780735905154,0.008004953427754475,0.00025485236884444654,0.0,0.0,0.0,0.0,0.06763544314041704,0.10488470865934703,0.056934272622061174,0.020481017992020647,0.005209013597154031
0.0046251648031880865,0.0068729913490859626,0.05790177704639117,0.03436451034780983,0.24595864324502675,0.25656399841068994,0.13199117476922956,0.0053165511633548376,0.00013616160399430622,0.0,0.0,0.0,0.0,0.07903080685938942,0.10810567017848245,0.050673171171910274,0.015330868136502392,0.0031285109149449992
0.004332996739015472,0.006436621053983815,0.05443614751384298,0.03305911164907279,0.24295571672940477,0.26531706043709774,0.14535633294996264,0.006276297595827739,0.00017342507696409807,0.0,0.0,0.0,0.0,0.0707875895620181,0.10096359664853004,0.050059979662279604,0.016224778375296865,0.003620346006703417
0.004951143072147687,0.007354959508840813,0.06156552471110528,0.036193089591087024,0.2506869689379278,0.2521766624045482,0.12343809694096565,0.004680827151280611,0.00011156716425205076,0.0,0.0,0.0,0.0,0.08297752451551334,0.10990598664477591,0.04919480216301586,0.014084408771280928,0.0026784384232588225
0.00485241766702709,0.007207442249561576,0.060484068725953535,0.03683541350491312,0.258971902366872,0.2654444864464854,0.1326941529879709,0.005130811905234309,0.00012508301488637922,0.0,0.0,0.0,0.0,0.07195450478054066,0.09652338427331103,0.044190358416781726,0.013017247586056935,0.002568726074405421
0.005322186953992231,0.007895938078535145,0.06577848547048414,0.039358137111333104,0.2671026280810537,0.2579199333230927,0.11837231628276415,0.004174833031896874,9.216455499274376e-05,0.0,0.0,0.0,0.0,0.07917887582630073,0.09934687882011191,0.04212107215354642,0.011333411987873099,0.0020031383240230144
0.004599559830983595,0.006832943989759862,0.05755060781203321,0.0352184993076031,0.2526174708057079,0.2670704996125196,0.13947711162041576,0.005641992709740936,0.00014423195932467407,0.0,0.0,0.0,0.0,0.07010521179840191,0.09737859964481016,0.04624317313572861,0.014183621423551989,0.0029364763494187404
0.004618207804461216,0.006860457857572976,0.05781697628684386,0.03414535134011671,0.2449698006489229,0.2564090199063686,0.13125148668396144,0.0052518550920936,0.00013363606293420612,0.0,0.0,0.0,0.0,0.08035337120165678,0.10882873213194566,0.05083316219528485,0.01537531073486281,0.0031526320529743244
0.004633111728088006,0.006877174259966845,0.057925349285492006,0.035171206913168676,0.25269702350870293,0.265460044510645,0.13713819784473102,0.005527539325026555,0.0001413927833174196,0.0,0.0,0.0,0.0,0.07243816070401815,0.0986114475851662,0.046357602713167495,0.014111830990982663,0.002909917847527055
0.00422087505978281,0.006279444097550468,0.053427616582358534,0.03243724276135051,0.24445569311567075,0.2694317810411215,0.14753433132102978,0.0063604898027208225,0.0001765553335010239,0.0,0.0,0.0,0.0,0.06982512814234014,0.0984236873604305,0.04843629331580524,0.01555107428885058,0.003439787777487275
0.0047165964606866,0.007008181151463509,0.05903985531339799,0.03499840069403701,0.25066584720379076,0.25821716186313337,0.1290449313405405,0.005052269308617621,0.00012630369745148315,0.0,0.0,0.0,0.0,0.07964665330341023,0.1057329198828421,0.04851050162191535,0.014365892495837723,0.0028744856628757772
0.004857889838474029,0.007222467574683601,0.06075429937671867,0.03583518864043015,0.25361112695103966,0.25762066280072127,0.12543282571831288,0.0047276809938071734,0.00011266516381772183,0.0,0.0,0.0,0.0,0.08104957197707596,0.10568958454298252,0.04707426501628786,0.01344474528975454,0.002567026115893921
0.004531978475414802,0.006739413454368692,0.05699400099377594,0.034075849506145846,0.24816009948192647,0.2623598670590547,0.13588965295473446,0.005513094560299091,0.00014324620369821325,0.0,0.0,0.0,0.0,0.07580507394331595,0.10308723857893727,0.04865342047367965,0.014924251201335075,0.0031228131133139913
0.004303540740674618,0.006392844298428805,0.054147283439502744,0.03355606047399613,0.2486046265562755,0.272961388045476,0.15052867797188707,0.006526763983847059,0.00018132946672792582,0.0,0.0,0.0,0.0,0.06503554590687677,0.09293539300335145,0.04632433754563179,0.015105908344509169,0.0033963002228150183
0.0046309692901489756,0.006890112800857422,0.058236054696171415,0.034809122451140935,0.2524931344066169,0.2637345838750235,0.13334570050987316,0.0052424851837892415,0.00013126720652664164,0.0,0.0,0.0,0.0,0.07591303623554392,0.10134692808833412,0.04662239225614649,0.013832224762179747,0.0027719882376474533
0.004524276519918687,0.0067309163455447005,0.05698968514588695,0.03406869598413562,0.24958472685920405,0.263752444083353,0.13595936590523816,0.0054951631219171525,0.00014232672205562584,0.0,0.0,0.0,0.0,0.07553132937454002,0.10192927152221833,0.04777450525797156,0.01451536790037254,0.0030019252576435683
