Time (s),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C12_FA_unsat (uM),C14_FA_unsat (uM)
6.682343277355248,0.0007745734166914323,0.00035551482625995707,0.0005568351823636067,1.2709896941008025e-05,1.613901242420289e-05,6.262306182758804e-07,2.2580696764985705e-06,4.750325377255263e-08
12.627421909745275,0.0031948853236832614,0.0030665647483978245,0.013209605812150109,0.0009771540800517387,0.004207745956511135,0.0007739909036087136,0.0009263443639523708,9.136418835582082e-05
20.934983951565812,0.007001632861896239,0.009612072027399995,0.07030308849312292,0.010816244959789284,0.0834225737512111,0.0369516560212437,0.02651368572833966,0.006487276056650916
30.27883117967469,0.009858904150437976,0.015485596751852966,0.13984221558452634,0.0341206118068915,0.3333655113986161,0.28186809660137807,0.13585546742129204,0.06618425748327472
35.865006994488525,0.010898919994307857,0.01763656448009916,0.16680603047818973,0.04882739582163276,0.507431013929461,0.5899028938146033,0.230795985246606,0.1584711753541193
43.223815354309835,0.011908359300108482,0.019530386843016497,0.18880722771483557,0.0652698067288048,0.7052833928028822,1.1530805813422151,0.36109115988096396,0.36013632174103033
50.742712449940754,0.012843267229632417,0.0210236083906106,0.2034817605361048,0.07818073902671321,0.8565691200402297,1.8148633998711647,0.4810546604792722,0.6453169092868601
64.02180990347257,0.014781813699880596,0.023802596466762006,0.22719069490234306,0.09492483817931795,1.040199423719119,2.9224143104686204,0.6428073298643177,1.239993385935232
83.4285318632709,0.018443904740397768,0.029105943509191337,0.27305809705606265,0.11709750245625676,1.2742321319179604,4.187283314122106,0.8110645752591358,2.079370826719686
107.96821933177556,0.023709795011115458,0.036955073704157036,0.34338672737867426,0.15105794897532873,1.6327540856661102,5.473392016231682,1.0101116521926479,2.963752753918688
150.0,0.033378321371615643,0.051380296144267076,0.47196584875927566,0.22010043308467495,2.3264873219339175,7.410729106421115,1.3441812231196615,4.13773420149918
