Time (s),C16 Equivalents (uM),C16 Equivalents (uM)_sigma
72.0,7.565184585664013,0.7570006723758352
144.0,14.419356186450127,1.4713731738431162
216.0,20.925019736003083,1.97595719894897
288.0,23.656360670331004,2.3509743188856116
360.0,24.91499552489835,2.643081324099243
432.0,29.72615182002692,2.8785289969322654
504.0,34.638750618722575,3.07313786978339
576.0,35.33754628256765,3.237168556798338
648.0,31.297587705469443,3.377441209119329
720.0,30.460771820987837,3.4988261562573406
