FabD (uM),FabH (uM),FabG (uM),FabZ (uM),FabI (uM),TesA (uM),FabF (uM),FabA (uM),FabB (uM),C3_MalCoA (uM),ACP (uM),C2_AcCoA (uM),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C16_FA (uM),C18_FA (uM),C20_FA (uM),C12_FA_unsat (uM),C14_FA_unsat (uM),C16_FA_unsat (uM),C18_FA_unsat (uM),C20_FA_unsat (uM)
2.0,2.0,2.0,2.0,2.0,20.0,2.0,2.0,2.0,900.0,20.0,900.0,0.095787432377311,0.14358372397853497,1.2895176924688478,0.745537398935459,7.425746594224919,11.257955638526116,8.25402275570844,0.3980445336959796,0.011065810203182348,2.4357107686541593,4.078390673986734,2.2615816418893697,0.7562206935056917,0.16515035854571503
1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,600.0,10.0,700.0,0.028528757128595487,0.04394492980391095,0.40571757251850565,0.19920081279868185,2.158799153086631,3.620793769362652,3.482603314264776,0.21269850825210534,0.0071211925025447525,1.080995421944332,1.7657599524366145,1.1093703784132798,0.4124707064953767,0.10137550221859629
0.8,0.7,0.8,0.9,0.8,8.0,0.7,0.8,0.9,400.0,8.0,400.0,0.02556854791315161,0.039808602438017975,0.3671713052596675,0.15542043718202522,1.5947857118445177,2.401267275642816,1.8218695090977821,0.08418854531211649,0.0020663206473252147,1.1700336335990296,1.6788312055867674,0.8758601451941184,0.2563219378542116,0.04636145158133165
0.6,0.7,0.7,0.7,0.7,6.0,0.7,0.7,0.7,400.0,6.0,300.0,0.013338155332757838,0.02200458052100615,0.20912763219936237,0.07944689778169133,0.8221786427563303,1.3152458171470844,1.4317960968799428,0.09780340014118856,0.0035013519242750356,0.6906847946176745,0.992882824708474,0.6275920648616159,0.2294555660754136,0.05653179690843551
2.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,700.0,20.0,700.0,0.12065691365969682,0.1811591368704317,1.591127940864448,0.8218084895762846,6.790868538726881,6.906690193747977,2.547496819851161,0.054409361439537056,0.0006068292191303192,3.103716068987611,3.0836833477232886,0.8976219482266199,0.1374253725262439,0.011685279249462175
0.5,0.5,0.5,0.5,0.5,5.0,0.5,0.5,0.5,300.0,5.0,200.0,0.01144854477847989,0.019541742981216678,0.18509456415625283,0.06284611026474075,0.6025722757649462,0.8068406927911691,0.6361110767296106,0.028695743971383664,0.0006340569715415087,0.6075104584917723,0.6416165816978348,0.2909007706577514,0.06942533155965558,0.010304890762246737
1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,500.0,10.0,500.0,0.03190191706212428,0.04923841924683803,0.4540955154025256,0.21249850983544485,2.2428137266421415,3.589411328029856,3.0029569645995347,0.1553102858914609,0.004363139739288369,1.3048094494426414,2.0482901634644843,1.166650158249407,0.3848332470025271,0.0808528423770945
0.06,0.07,0.07,0.06,0.07,0.6,0.07,0.07,0.06,30.0,0.6,30.0,0.0008993333621247759,0.0010016646129098596,0.003089336007433216,0.00016612886441717814,0.00020944749006754322,5.0480704919286545e-06,3.7128582511157894e-08,1.257577145611137e-10,5.002271968332478e-11,0.00013178946113559064,1.7238364594108605e-06,9.740041183930006e-09,5.899595096278055e-10,2.36622230308878e-10
0.4,0.3,0.4,0.4,0.4,4.0,0.3,0.4,0.4,200.0,4.0,200.0,0.010944075199018705,0.01859438784549391,0.17399507322350496,0.05925163462751729,0.5308826734987698,0.5263879765613195,0.23491680789431182,0.005563020133434703,6.232731554515626e-05,0.5220036117062004,0.3610958375818971,0.10009141858433271,0.013401147394413483,0.001018078371880414
0.03,0.03,0.02,0.03,0.02,0.3,0.03,0.02,0.03,10.0,0.3,10.0,9.428829866223748e-05,2.547429251347671e-05,1.0211881019910107e-05,7.488173139462452e-08,8.674027125241065e-09,1.5536168673704724e-11,5.599896924861416e-11,7.249827469988233e-13,7.275966354146686e-09,5.7250593794733715e-09,7.1361194678063565e-12,6.614458116388894e-15,8.070140252727496e-11,1.733206733276362e-11
