Time (s),C4_FA (uM)
4.686914223701386,0.002279242401615926
8.20878521532088,0.01733423282792197
13.675710207577307,0.0822830430111271
18.81332375492313,0.1865735586575887
22.837818448424546,0.2891106281279009
29.924872560516302,0.49560848924483464
36.85242939470345,0.7133792823328869
48.892379988658455,1.1043879301072643
67.81277367308213,1.7254367902935996
91.64840403997422,2.508620432697255
150.0,4.423759378803683
