Time (s),C16 Equivalents (uM),C16 Equivalents (uM)_sigma
72.0,1.9245531337764556,0.22772878774741342
144.0,3.854903857435487,0.407215589052542
216.0,5.023540896510544,0.5262001854169147
288.0,5.931707845402563,0.6178014024123067
360.0,7.608088661866261,0.6932481449302638
432.0,7.579442522950399,0.7578564554026255
504.0,8.338457458103193,0.8146092824121716
576.0,8.558675856740413,0.8653658784035033
648.0,8.194931474090733,0.9113716227424725
720.0,9.598906059593027,0.953505790705585
