Time (s),C4_FA (uM)
3.699097978700979,0.0012052014979036885
7.758144121474977,0.018211784625677817
10.142771520762007,0.04217162457541472
14.816797608354436,0.12005957669894507
21.358598647323582,0.2803694557510664
30.755726101208705,0.5628423863137408
44.045922183933854,0.9941852647471626
57.4747800493633,1.437135006966367
90.7160113617761,2.5358684964868883
150.0,4.494074438770808
