Time (s),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C16_FA (uM),C18_FA (uM),C20_FA (uM),C12_FA_unsat (uM),C14_FA_unsat (uM),C16_FA_unsat (uM),C18_FA_unsat (uM),C20_FA_unsat (uM)
5.860539900024038,0.0005492868630303812,0.0002075597039081841,0.00025084151682732786,4.2731350575269945e-06,3.92036855526951e-06,5.1314877978924325e-08,4.41056656971797e-10,1.6978617579111716e-13,3.863778960918948e-17,5.054173441014974e-07,3.6542152353717343e-09,2.026627242018974e-11,3.8244584115091466e-14,5.199020786383973e-17
11.803474798738616,0.002806683130346395,0.0025295128512852097,0.00996588855791254,0.0006613297721494355,0.0025701246257197143,0.00020233074544775625,1.037724650885759e-05,2.416554872236061e-08,3.0670086761258816e-11,0.0005382168161796224,2.2989322738503616e-05,6.873685686173881e-07,7.761243776737364e-09,5.88573024293587e-11
19.08685536189011,0.006231978906768358,0.008138358523913407,0.055126511980354474,0.007486544421895743,0.053148732378275436,0.010383205387078726,0.0011728427896180616,6.146704825949474e-06,1.6886356440335065e-08,0.015829118905977303,0.0017163285068696865,0.00011337819568303387,3.0624977519709673e-06,5.2519865301102375e-08
26.016236773552492,0.008780541088318963,0.01322365213484247,0.1118497327920113,0.022799232080164565,0.20593943917572646,0.06768156296628337,0.012056616563921738,0.0001010120188626004,4.3287280895609337e-07,0.07602754221062435,0.014238276016622984,0.0014765774697364426,6.617704052401035e-05,1.8569479016944486e-06
32.40003207220577,0.010330203809038853,0.01648873523628555,0.1528724908830237,0.040395854100951895,0.40669552145083704,0.19215469261798335,0.04881288378920178,0.0005905156534056761,3.5727760886351083e-06,0.17360708301307706,0.04792291814322978,0.006945440666285928,0.00045403890156272257,1.8642152520329383e-05
40.287040191749384,0.011577978433719523,0.019001130776561962,0.1840050737191981,0.060550470402005785,0.6487893620966856,0.4367022351534386,0.16003262368378704,0.002865820675484501,2.5122524865401817e-05,0.318568892340953,0.12932141064771943,0.02636463185453509,0.0025341194433753543,0.00015375717447565089
50.07729335297413,0.012754760312783792,0.02101960951115517,0.20546639344465997,0.07952569517254746,0.8734564713684848,0.8143217204123703,0.41436838229785,0.010691436153715213,0.00013374659623588333,0.4872829684632532,0.28722238477911716,0.08040615649867142,0.011045097600576096,0.0009566276980726716
63.89615316463282,0.014529540353255429,0.023620378696179393,0.2282683390972574,0.09758391309852574,1.0717194126258707,1.3376786832994791,0.901862771858956,0.032206373055075954,0.0005603513036410272,0.6617863774774818,0.569424557184679,0.2143255861963423,0.04107627175364695,0.004924475638132403
83.87532255475658,0.01783998933268601,0.028382552445031,0.26915258078044874,0.11864692955595904,1.2911911658350854,1.9480184744681202,1.587695180372685,0.07221352332601746,0.0016366710283830476,0.8256751750586249,0.9826659334380993,0.4694924770408729,0.11884907458708846,0.01869370125321175
112.85137647461998,0.023650615983378764,0.036962789212856215,0.3451359769631253,0.15499239751082844,1.669530214588462,2.6791893016945854,2.323797835890474,0.11942016117241476,0.0031917135305272303,1.0335651179612846,1.4981059976120026,0.8232839168687295,0.2517363069108935,0.048167736599387945
150.0,0.03190191465591877,0.0492384138525947,0.4540954545903419,0.21249847883353587,2.242813281673893,3.589412920009845,3.0029579160274853,0.15531019702190774,0.004363133885155007,1.304809371449801,2.048290699775464,1.166649821621806,0.3848328995332097,0.0808528105403764
