Time (s),C16 Equivalents (uM),C16 Equivalents (uM)_sigma
72.0,2.296018758860122,0.19898968963296926
144.0,3.2480627381361646,0.4497463846293329
216.0,7.052185089085149,0.6865153800429675
288.0,8.470657879814912,0.9086565448383339
360.0,10.554771261873206,1.115992445220277
432.0,12.705184764675005,1.3087344192707715
504.0,11.769344200721791,1.4873839059446932
576.0,16.043126824059563,1.652642820276284
648.0,16.39136471032028,1.8053365500500689
720.0,25.83124414891668,1.9463518043755752
