C3_MalCoA (uM),C2_AcCoA (uM),ACP (uM),NADPH (uM),NADH (uM),FabD (uM),FabH (uM),FabG (uM),FabZ (uM),FabI (uM),FabF (uM),FabA (uM),FabB (uM),TesA (uM),Initial Rate (uM C16 Equivalents/min)
500.0,500.0,10.0,1000.0,1000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,2.28591849741661
500.0,500.0,10.0,1000.0,1000.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.8998299983863156
500.0,500.0,10.0,1000.0,1000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,1.9192909111231793
500.0,500.0,10.0,1000.0,1000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.16308187213229425
500.0,500.0,10.0,1000.0,1000.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,1.1907723685711418
