Time (s),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM)
4.843214622432842,0.0003232675114587597,8.945800938346629e-05,7.163266860003503e-05,1.8082701878805728e-06,9.741752370844869e-07,1.3207395249284915e-08
9.730061163452392,0.0018854176410764737,0.0013925710490761969,0.004157214077148244,0.0004812224004775338,0.0013424099030382407,0.00013981654045635167
16.75297369967003,0.005226419031914409,0.006315611202719502,0.037991704581408346,0.010132782700922008,0.06358124125629437,0.01888831827632802
27.845125707525707,0.009471584667558486,0.014629561337447004,0.1280129113900906,0.060557864040763215,0.577067084435836,0.42126448571731306
39.668046785138344,0.011800169914273798,0.01924266444003538,0.1833903114941986,0.11452966119961211,1.2268182840721054,1.8346694934680663
66.23854386206314,0.016521188065589058,0.02626990452678104,0.24653829565464025,0.17906306863550317,1.939675803926941,5.783272013992868
117.72930398263712,0.029147533139906832,0.04510637160990165,0.41519181624611934,0.3079737716209829,3.288941030184649,10.747151049029407
241.18350116677283,0.06383019902171773,0.0967807609168124,0.8683327825035451,0.6573059557042924,6.428287689880018,17.565748932105308
418.6912935611514,0.11700625157496938,0.1755277781236562,1.5327214643703932,1.1567820945441514,9.998169014328534,21.944160381703945
720.0,0.2074638459647951,0.3083164832882231,2.588890167153902,1.9165676586263378,14.039902149044684,24.798343231501484
