FabD (uM),FabH (uM),FabG (uM),FabZ (uM),FabI (uM),TesA (uM),FabF (uM),FabA (uM),FabB (uM),C3_MalCoA (uM),ACP (uM),C2_AcCoA (uM),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C16_FA (uM),C18_FA (uM),C20_FA (uM),C12_FA_unsat (uM),C14_FA_unsat (uM),C16_FA_unsat (uM),C18_FA_unsat (uM),C20_FA_unsat (uM)
1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,500.0,10.0,500.0,6.369629851506598e-08,1.0580531358385373e-07,1.1189551507671452e-06,7.454945504126342e-07,1.1849481453124944e-05,1.5040203062745506e-06,3.861849807364829e-07,5.312123848636991e-09,7.332843164038674e-11,8.098534482546483e-06,1.1231168649922632e-06,4.6196472650040636e-08,1.3253712903079896e-09,1.3490553704595764e-10
0.9,1.0,0.9,0.9,1.0,9.0,1.0,0.9,0.9,500.0,9.0,500.0,5.449015637784895e-08,9.132935424125606e-08,9.794992160343908e-07,6.746774543035832e-07,1.0830140967922205e-05,1.3864912525689597e-06,3.057377477585134e-07,3.569749895805914e-09,4.054065299041063e-11,7.113695105265794e-06,9.268750716168748e-07,3.549923567973574e-08,9.207873450246831e-10,7.467822908104364e-11
0.8,0.7,0.8,0.9,0.8,8.0,0.7,0.8,0.9,400.0,8.0,400.0,5.181326773283721e-08,8.774866155170063e-08,9.520854320424156e-07,5.857498560232694e-07,9.485588725617003e-06,1.1811750689189765e-06,2.17457248967987e-07,2.1622029384434422e-09,2.0001364332242432e-11,7.979543932687309e-06,9.610530415780947e-07,3.544412244753199e-08,8.500390697098493e-10,5.563237439508907e-11
2.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,700.0,20.0,700.0,1.9185669893021406e-07,3.106915306288091e-07,3.1943329193923877e-06,2.2915478406864223e-06,3.580735515952746e-05,4.0782303420424325e-06,1.2837293778175785e-06,2.4460927065263895e-08,5.403439892798837e-10,1.8771175672055404e-05,2.3379467361530286e-06,9.366858924042369e-08,2.8985400096769e-09,5.090171770809934e-10
0.6,0.7,0.7,0.7,0.7,6.0,0.7,0.7,0.7,400.0,6.0,300.0,3.350627807816698e-08,6.053906398565285e-08,7.000915422804361e-07,4.3611906715280143e-07,7.165347592447454e-06,7.720250890110807e-07,8.905189569990258e-08,5.433634302859142e-10,3.1294988847289156e-12,6.26659334677052e-06,5.481788684361951e-07,1.570868050241964e-08,2.742214717091897e-10,1.1062260144975504e-11
2.0,2.0,2.0,2.0,2.0,20.0,2.0,2.0,2.0,900.0,20.0,900.0,1.1600817195871338e-07,1.8615395675593322e-07,1.8743018307686922e-06,1.3599204595803689e-06,2.055236749423092e-05,2.1116058064829586e-06,9.724826748828377e-07,3.2946055921924295e-08,2.768119713146134e-09,8.775141441458751e-06,1.1049584429319955e-06,4.950548585889105e-08,1.932827897112271e-09,1.8515288387892954e-09
0.6,0.6,0.6,0.6,0.5,6.0,0.6,0.6,0.6,300.0,6.0,300.0,3.7457972957483934e-08,6.991261099534438e-08,8.401875358046944e-07,5.528330999989075e-07,9.258166756299053e-06,8.437901259058268e-07,6.40302025952241e-08,2.651374301476692e-10,1.0108010888326737e-12,8.100002695840672e-06,5.323376827123202e-07,1.1736815637074224e-08,1.5614721128725248e-10,4.141237556476394e-12
0.5,0.5,0.5,0.5,0.5,5.0,0.5,0.5,0.5,300.0,5.0,200.0,3.0340947161490775e-08,5.950950260447647e-08,7.438177214155386e-07,4.4725524037949505e-07,7.371533675506166e-06,5.404933773086345e-07,2.7553205003671015e-08,7.854844142302693e-11,2.1774368385374633e-13,6.899126612620193e-06,3.3682886815302365e-07,5.8523344653043765e-09,5.831021861466068e-11,1.0953845298641832e-12
0.4,0.5,0.4,0.4,0.5,4.0,0.5,0.4,0.4,200.0,4.0,200.0,2.8332449986226946e-08,5.8858036449230873e-08,7.722978659061413e-07,5.235997495037333e-07,8.043478899999417e-06,3.547121552496341e-07,8.242387060946015e-09,1.1127945815759364e-11,1.53699808066266e-14,4.953810413295738e-06,1.3673387564499228e-07,1.4075519418805735e-09,8.321272180417387e-12,7.970854454899392e-14
