Time (s),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C12_FA_unsat (uM),C14_FA_unsat (uM)
3.473588821912086,0.00011736616895375703,1.7247478313240638e-05,6.059876453053264e-06,2.613677917778785e-08,5.1756321219396585e-09,2.4158031720078832e-11,5.280395208220783e-10,1.499219329255805e-12
8.558675753618552,0.0014130554339888434,0.0008983364440947151,0.0021840137130677575,8.228572450452232e-05,0.00017994452641298902,1.390402678834814e-05,2.9802085298469487e-05,1.234512416517513e-06
11.252310872969197,0.0025523333810282493,0.002195106244782168,0.008097672285412288,0.0004965682491562971,0.0017877785653698252,0.0002606059353661899,0.00036134816583786405,2.8173692580351836e-05
17.009688656055268,0.005292314735475692,0.006428432555921096,0.03902556713389481,0.004511680960253782,0.0284619513881103,0.008925585727228373,0.007801105745696458,0.0013300985168819908
25.252374899090576,0.008534671397358947,0.012707755874661983,0.10551627421573517,0.020695489903821654,0.18334283547557562,0.1117078158522557,0.06626535354287462,0.022732899162348323
37.07454981375493,0.011084057415097274,0.018004094897294286,0.17128765784505964,0.05179590728133239,0.54315614282613,0.6720116602151904,0.2523783212920666,0.18539674787069033
53.319992192573594,0.01318100779069971,0.021521797859130092,0.20790343242048007,0.0818785859922463,0.8984296697351262,2.042658581930204,0.5173768085973565,0.7554599521709287
70.13202593316228,0.01584658034198141,0.02532154292930921,0.2400609853457692,0.10168701324030183,1.1115013980729311,3.362196751556888,0.7005787686439517,1.5164181242357229
107.89092724352584,0.02369279410107408,0.03692962252342048,0.343157967630644,0.15094035718782484,1.6315275657436978,5.469548553036239,1.0094672618901568,2.961239016002142
150.0,0.03337829473806201,0.05138025094997238,0.47196537505244546,0.22010095136941948,2.326494867299821,7.410729817078771,1.3441862750281057,4.137730688529911
