Time (s),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C16_FA (uM),C12_FA_unsat (uM),C14_FA_unsat (uM),C16_FA_unsat (uM)
6.526763338535165,0.0007291513427152262,0.00032355710275232366,0.00048440190678221916,1.0505912831473804e-05,1.2608064058240844e-05,2.2708203766794734e-07,3.66198983541118e-09,1.7375116088269725e-06,1.7157276741494275e-08,2.2145289321121067e-10
14.068260015457957,0.003887462734622039,0.004097101125000742,0.020184795463426452,0.0017658848482051473,0.008850026784818695,0.0009934119621163127,8.516824384862858e-05,0.0021106879637358238,0.00012927970368997662,8.626675559374493e-06
21.798317885221,0.007344681245380556,0.0102895837178773,0.07768083348260245,0.012615433876035684,0.10062747297969694,0.024634880047468614,0.003899904656147119,0.03291154601884337,0.004517353583156444,0.0005621996731257106
32.34154960390853,0.010317014917990534,0.016460804589656142,0.1524990313135586,0.04020803188240233,0.40444387432006046,0.1905465718131358,0.05418311315481112,0.1724000978420576,0.047450933188825206,0.010846373057588439
38.883659740658594,0.011385066151421711,0.018631300971402018,0.17957536871188745,0.05718549029662706,0.608034808645052,0.3868976087157649,0.14829862994974688,0.2918176439078425,0.11136243178437616,0.03468532273541504
46.234438429498255,0.012301037448555725,0.020283689638135483,0.19808826092971862,0.07273119274359521,0.7940624313201009,0.6605220405523798,0.329815020886396,0.42352935524703156,0.21843572544289902,0.08930521720457232
55.403643410780305,0.013391557195258363,0.02197239280029525,0.21399436047601747,0.08711739017688058,0.9584596046375589,1.021255280864199,0.6451892606180119,0.5612469583752955,0.3902212484631028,0.20330275671495096
68.32752627368,0.015203246164774246,0.024565134402794613,0.23604989261457318,0.10202987007415404,1.1175294430424036,1.4836348157427113,1.1504855510172691,0.7008886449871176,0.6619859993743666,0.42899261198197364
86.40961009672452,0.018381513909330228,0.02915283502092093,0.2756368994597582,0.12128477388324847,1.3183422026517824,2.0126438454165703,1.7881439680811382,0.8411558049078166,1.0299190748029048,0.786410243594377
112.22556384924597,0.023672723919167606,0.036981396539203674,0.34511578306047824,0.15452419171191703,1.6648503228684208,2.6681662723741537,2.4718892643980475,1.0293964951827765,1.4887206500977284,1.2403198485452458
150.0,0.03213072717009498,0.04957718111983346,0.4570559052920831,0.21380099670644034,2.256518232780156,3.6098626190055105,3.202525512042478,1.309791123417695,2.0561869686154135,1.7215713421246925
