Time (s),C16 Equivalents (uM),C16 Equivalents (uM)_sigma
72.0,0.6904816954674622,0.07151663956351713
144.0,1.9298942528669092,0.17236833964365775
216.0,1.7542690380479735,0.24900519770923346
288.0,2.947009434558035,0.30896356112320905
360.0,3.849177120101916,0.3585688878959176
432.0,4.454792319533723,0.4012275735799714
504.0,4.575622400055365,0.4388694642081137
576.0,5.334560950336988,0.4726889834493387
648.0,5.080803841071086,0.5034815542308912
720.0,5.511237001131874,0.5318069319122072
