FabD (uM),FabH (uM),FabG (uM),FabZ (uM),FabI (uM),TesA (uM),FabF (uM),FabA (uM),FabB (uM),C3_MalCoA (uM),ACP (uM),C2_AcCoA (uM),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C16_FA (uM),C18_FA (uM),C20_FA (uM),C12_FA_unsat (uM),C14_FA_unsat (uM),C16_FA_unsat (uM),C18_FA_unsat (uM),C20_FA_unsat (uM)
3.0,3.0,3.0,3.0,3.0,30.0,3.0,3.0,3.0,2000.0,30.0,2000.0,0.13455473038891957,0.20009702812598418,1.792854983307393,1.1448727186529584,12.008060705289894,20.109282166129617,18.803079893345675,1.2745307948306677,0.05284747780930034,2.4708245863468954,4.574326427544552,3.099144206305356,1.3384010388237917,0.4152836193399348
2.0,2.0,2.0,2.0,2.0,20.0,2.0,2.0,2.0,1000.0,20.0,1000.0,0.08999838944293366,0.13483966099998154,1.2137894835842225,0.7048502686522411,7.200869315987101,11.3733629408018,9.036208265041875,0.4778037924530906,0.014654335797823484,2.31055465647018,3.994902933105781,2.350879338991032,0.8423383820563168,0.20089229950971282
0.6,0.7,0.7,0.7,0.7,6.0,0.7,0.7,0.7,400.0,6.0,300.0,0.013338158742965256,0.022004585369880345,0.20912765852548076,0.07944685149237528,0.8221781007052738,1.3152464646451802,1.4317964220396058,0.09780330232047887,0.0035013521943034424,0.6906845633817781,0.9928837541286668,0.627592141496223,0.22945533045030916,0.05653185313182383
1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,500.0,10.0,500.0,0.03190192318918594,0.04923843121369984,0.45409564638974786,0.21249858829463672,2.2428147998346226,3.589408780222239,3.0029548888416024,0.15531039520860543,0.004363149215226952,1.3048096680829302,2.048289111837747,1.1666506367310123,0.38483384178397384,0.08085290609770844
0.8,0.7,0.8,0.9,0.8,8.0,0.7,0.8,0.9,400.0,8.0,400.0,0.025568557938806986,0.039808621079922876,0.3671715169426629,0.15542044515408626,1.5947857842089082,2.4012640100473566,1.8218691862514413,0.08418871665871874,0.0020663260076296142,1.170032741765007,1.6788304037316615,0.8758612427724853,0.2563224103904997,0.04636142060345138
1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,600.0,10.0,700.0,0.028528768662033608,0.043944952721648715,0.40571785082939066,0.1992009612856687,2.1588013640325223,3.6207887341523635,3.4825977365371226,0.21269870737410662,0.007121224721024443,1.0809959191523162,1.7657578641506961,1.1093710538898045,0.4124720560457503,0.10137579527471789
0.4,0.3,0.4,0.4,0.4,4.0,0.3,0.4,0.4,200.0,4.0,200.0,0.010944073828661314,0.01859438228228273,0.17399495705900236,0.05925160220742282,0.5308828914186728,0.526388737198549,0.23491646457707294,0.005563008872853527,6.232761376511912e-05,0.5220045292908921,0.3610957519775267,0.10009122839423587,0.013401154065611596,0.001018086961136821
2.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,700.0,20.0,700.0,0.12065694226331068,0.18115918708014275,1.5911284805090584,0.821808275827369,6.7908665506332175,6.906685194371692,2.547497250646061,0.054409447395886386,0.0006068307353126137,3.1037142740636563,3.0836835500148667,0.8976229778191471,0.13742559529377418,0.011685282334949962
0.2,0.2,0.2,0.2,0.2,2.0,0.2,0.2,0.2,100.0,2.0,100.0,0.006006771394725471,0.011466437082319828,0.10107705734476588,0.025315671189430476,0.14242197672395573,0.035303695306660346,0.0032561477720351884,1.4780697887961919e-05,3.262893278025815e-08,0.10583834538074366,0.01626882396775114,0.0010498766801555872,2.962932207943117e-05,4.619964715600296e-07
0.4,0.5,0.4,0.4,0.5,4.0,0.5,0.4,0.4,200.0,4.0,200.0,0.009251426483997606,0.016558514060131813,0.1583298518882709,0.05833212905024176,0.5272127584381947,0.5799000567661065,0.3617877082461886,0.011953754673338549,0.0001886493288841351,0.39350642508277506,0.30829598540682984,0.1073470708994626,0.01931141512497095,0.002152411867126788
