Time (s),C4_FA (uM)
3.46179621908994,0.0006708326930001451
7.205700641970963,0.011124915426373453
12.054598369475046,0.0575582031059946
15.705313116337662,0.11914925940748047
20.732046176763312,0.23364642998047602
30.347446550542152,0.5085792100090518
39.63511292535373,0.8029189727326812
51.79738264139204,1.1995489681013514
69.97746058915803,1.7965691818310123
103.0914047005346,2.8844662318750363
150.0,4.423759377885553
