C4_sat_frac,C6_sat_frac,C8_sat_frac,C10_sat_frac,C12_sat_frac,C14_sat_frac,C16_sat_frac,C18_sat_frac,C4_unsat_frac,C6_unsat_frac,C8_unsat_frac,C10_unsat_frac,C12_unsat_frac,C14_unsat_frac,C16_unsat_frac,C18_unsat_frac
0.000348456883497887,0.0005391500520596838,0.004787887643528766,0.0038635140836125775,0.04643579264774961,0.18507524677705295,0.4033425738087798,0.3556073781037188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00039651229941928566,0.0006140789511293482,0.005441239470662328,0.004379755340878493,0.05220098217191829,0.20724495582050942,0.3688782207459921,0.36084425519949087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0003648367510830285,0.000567511820035629,0.0050409382642843635,0.0040573169990612504,0.048410799536565935,0.18970095173420617,0.4087582886636223,0.3430993562311414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00047147587280931783,0.000725537591618065,0.00639625076254049,0.00512976814620713,0.06064856970704358,0.23071819651032013,0.38342416259539724,0.312486038814064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0003546377632851362,0.0005481994011352014,0.004863447110790184,0.003919724307831996,0.0470712977335838,0.18526922555543987,0.4091729817072389,0.3488004864206949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004617640038612759,0.0007179458532566565,0.006346884107454085,0.0050790083584597205,0.05965527770816318,0.22414934060145225,0.40722751630600706,0.2963622630613458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00036466840182625804,0.0005620838368420266,0.004969865280328469,0.003995190261683542,0.04790189229641844,0.18812254495405972,0.3962080151176524,0.3578757398511892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004487194340148812,0.000696642159605108,0.006163146598156471,0.004936436706774671,0.058146067252748214,0.2214150321744364,0.3669878452286591,0.34120611044560506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004569055341530132,0.0007102781492485538,0.006290332763748238,0.0050422807297683,0.0592885265016244,0.22035587434726767,0.3846401412046865,0.3232156607695034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004486797770490873,0.0006967135964766726,0.006162273562233033,0.004931246515978563,0.058006895830820165,0.2159773404869151,0.39377198941246283,0.3200048608180645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
