Time (s),C16 Equivalents (uM),C16 Equivalents (uM)_sigma
72.0,2.481638194152247,0.25728409390115387
144.0,6.51838541921014,0.5826172981155487
216.0,10.066377440597778,0.9057131459589478
288.0,11.537557447240596,1.226336567622169
360.0,14.882772603082023,1.5442924674616954
432.0,17.51312120020754,1.8593724858189733
504.0,22.850441321311422,2.171337321790752
576.0,24.559968497988958,2.479900271560306
648.0,29.826935629907094,2.7847077468320096
720.0,25.053558495613558,3.085313455446914
