Time (s),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C16_FA (uM),C18_FA (uM),C20_FA (uM)
5.781590446864362,0.0005296268353589455,0.0001959811420415431,0.0002303471877780948,9.050749191130273e-06,7.912150339870644e-06,9.796527208317441e-08,7.949030334511783e-10,2.888095639718743e-13,6.205917696247184e-17
11.85948381514369,0.002842122219276,0.0025784579164285005,0.01025028283068351,0.001658021799538403,0.00650301951605518,0.0005139552850456244,2.616559750170762e-05,6.034584379017675e-08,7.556852198507822e-11
18.59698742487392,0.00609856729776844,0.007890986175699714,0.05260199238408192,0.01602298792488364,0.11248442179227557,0.02098445493746761,0.0022088614416393626,1.070591102182812e-05,2.70500838901581e-08
26.933565874214693,0.009249147129788436,0.014176674037816785,0.12271375921794077,0.05631189142254328,0.5282541433740175,0.18664326895123295,0.03471605408957549,0.0002999794238225313,1.307004409429619e-06
32.85478648335341,0.010689247036639059,0.017168227165337537,0.15984713051369426,0.08768855503411171,0.9001468586957873,0.4492872602944729,0.11990789648478066,0.0015075488398899547,9.331319471712596e-06
41.066875267429346,0.012079434507889343,0.019832712123295283,0.1913874261499158,0.12274475774612612,1.3285334847118415,0.9693245365648528,0.38606177165557676,0.007490631105029561,7.006212889903819e-05
50.367143633283334,0.013435321898216454,0.022022957957050372,0.2131761309038421,0.15003282467889853,1.6443785678319576,1.6347312742395417,0.8822547514084887,0.024041755125517993,0.0003138694887979529
64.0626854202014,0.015724184143713543,0.025344488360978124,0.24190866061566618,0.17852299175064118,1.9426318088608592,2.5271857231090653,1.762325414711185,0.06478331083515589,0.0011495618877532853
83.25891746761489,0.019710424560988905,0.031146624315108562,0.29239464535755777,0.21717614182501074,2.343965042744826,3.5419358567659214,2.8768994856538526,0.1299638509283795,0.00290859607103035
111.3616673232525,0.026386254674069826,0.041072196799370964,0.38086964531763334,0.28388857944290796,3.035563464617411,4.83356158193099,4.08393839651636,0.2034416871327227,0.005250336466410271
150.0,0.0363106325864078,0.05587359185177262,0.5122915190246181,0.38525633707979756,4.026893135052538,6.447076296336249,5.2397139820325265,0.26115499254338803,0.007032770522661649
