Time (s),C16 Equivalents (uM),C16 Equivalents (uM)_sigma
72.0,4.564592042554586,0.46066722504985874
144.0,8.215517266496732,0.8426839920058433
216.0,11.681608287426803,1.107250028920231
288.0,13.127228857254341,1.3089915490407626
360.0,13.83271780257683,1.4721292346937374
432.0,16.572972057524456,1.6091124937009138
504.0,19.42362612019822,1.727143138911183
576.0,19.94151182929781,1.8307630953675627
648.0,17.776961557751566,1.9230262918725547
720.0,17.422342822047206,2.0060891048106106
