Time (s),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C12_FA_unsat (uM),C14_FA_unsat (uM)
4.8314067657347115,0.00032099974794799426,8.845504487669988e-05,7.043679918127804e-05,7.518355166021056e-07,4.0822735396055604e-07,5.484975798232091e-09,4.730617153128609e-08,3.562569925783454e-10
9.308723947258267,0.0017086199409841667,0.0011993763487441562,0.0033389037621458255,0.00014709767235783166,0.00037914034283571997,3.608544133055249e-05,6.669331538335274e-05,3.395273341917159e-06
15.172178287133233,0.004420172820160412,0.004945988376485992,0.026588416009976565,0.0026047441131505757,0.01438390549635812,0.0037078414401259543,0.003626739356474394,0.0005049857844719086
20.04467520863845,0.006637828485435724,0.008907499771612891,0.06290044734903188,0.00912885370186588,0.06779449516989189,0.0279383719772069,0.020898873675365453,0.004739582239662978
28.396487089824706,0.00941501562673661,0.014550546795666601,0.12810456966821188,0.02900072305530626,0.2747755285018099,0.20644059977065077,0.10736671639354575,0.04607885853580759
39.536303951558004,0.01143234979623834,0.018673360620137275,0.17922901464081378,0.05752334633014671,0.612225216512495,0.8533310287611582,0.2964145334999714,0.24793538376608698
50.060257244981024,0.012756179175281246,0.020892646909013605,0.20228898019074495,0.07714776003536551,0.8447402233598634,1.7541016611355382,0.471006119744436,0.6169842472976316
71.60052046208769,0.01611682434767711,0.025710176419832757,0.24339116595371516,0.1033149631153969,1.1286268591891568,3.461333030066069,0.7135067603737822,1.5815120258798911
96.54146300386734,0.021214569259254426,0.033223480064229156,0.3098462947418042,0.13438713981741932,1.4576094506517472,4.895890292020535,0.9165121008060372,2.5743863822952546
150.0,0.03337831544162225,0.051380285988348255,0.47196574052051854,0.22010051863682933,2.326488544599781,7.410729197888693,1.3441821962960887,4.13773361907213
