Time (s),C4_FA (uM),C6_FA (uM),C8_FA (uM),C10_FA (uM),C12_FA (uM),C14_FA (uM),C16_FA (uM),C18_FA (uM),C20_FA (uM)
6.726593098185382,0.0007878467352405212,0.0003650601603613384,0.0005790966178134061,3.218580923878042e-05,4.106275940970535e-05,7.961689217538884e-07,1.0279352453788634e-08,5.9394381401463294e-12,1.9762783135317087e-15
13.074137940193694,0.0034248678099583728,0.0034008858850199607,0.015369472690797666,0.002892468872455987,0.013160415831306328,0.0012723148485168697,7.74076329382187e-05,2.1400447476385673e-07,3.180914399933498e-10
20.4260643221915,0.006910237475625904,0.009433299964451318,0.06823317795566124,0.02326225458037339,0.17852478090758314,0.039201813726293666,0.0047244203776092295,2.629059709802556e-05,7.569858265068106e-08
30.52864255581519,0.010186330905402736,0.01613284573376167,0.1469585014978542,0.07576206254595595,0.7560225415393479,0.3320596719552557,0.07731240542462979,0.0008419793975379892,4.555113483008882e-06
38.56263515507856,0.01169710310202727,0.019141002807394003,0.18360992312781355,0.11328988659804318,1.2137405072341778,0.797699650109075,0.2852652003577882,0.004916945084463621,4.104031742843131e-05
44.42878906692229,0.012569539710793626,0.020666686428420296,0.20018996328948602,0.13387674872611738,1.4609085518730576,1.208614795550629,0.5459967361641139,0.012182914858319191,0.00013053589520289156
53.90309995566565,0.013978327753926037,0.022827470593291033,0.22033081935307144,0.15814514723161804,1.7318818033051488,1.8805524650668142,1.1035322420306912,0.033087557455023606,0.0004755598199333697
67.81603543764024,0.01644122456956358,0.026376595276528997,0.250751089819432,0.18573255638213776,2.016530050589102,2.743290212943179,1.999398309058116,0.0776623635802191,0.0014620997446345596
86.93500907907489,0.02054414290474998,0.03237761742085092,0.3032997408386168,0.2252709588441423,2.4289386226362386,3.718325851676484,3.060696048814008,0.1414344368443167,0.0032571041430248335
109.51401914925758,0.02593039202424572,0.04039193845698108,0.37479601873165075,0.27923696906265083,2.9882683469746114,4.751692082149263,4.016474987894288,0.1995896438175604,0.005124461229338969
150.0,0.03631063257030655,0.055873591814507226,0.5122915159546473,0.3852563262476275,4.026892963980736,6.4470760466262975,5.239714291811867,0.2611550398523783,0.007032771645124775
