Time (s),C16 Equivalents (uM),C16 Equivalents (uM)_sigma
72.0,5.0918383264475064,0.5835715225001651
144.0,10.386533616704689,1.1306265741908192
216.0,14.119788373262967,1.542578429963377
288.0,19.04544272993966,1.8647596914349083
360.0,20.62557346960565,2.125390457999769
432.0,23.61494170734236,2.3418734408291733
504.0,27.28270240796541,2.5253707369641134
576.0,29.03590993167379,2.683374488229119
648.0,29.45181730048342,2.821126417501757
720.0,27.997914372737164,2.9424267975216116
